followup_id	plot_label	corpus_database_id	name	followup_track	original_assigned_to	decision	confidence	gpt_needed	assign_after_codex	selected_artifact_ids	selected_local_paths	selected_sample_paths	parser_evidence_counts	decision_basis	recommended_next_action	landing_url	raw_url	existing_local_paths
result_artifact_followup_02977af05bac723b	figure1	corpus_db_ml4_public_site_results	ML4 public site results	codex_local_mirror_identification	codex	cataloged_crosscheck_or_sidecar	high	no	none	source_artifact_3289f0989c92d28a	data/raw/replication_projects/ml4/combinedresults1.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_3289f0989c92d28a.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Matched existing plot source catalog cross-check/sidecar finding. ML4 public site results: integrated_in_build=False; terminal_status=catalog_only; classification=replication-side cross-check; live_pair_rows=0; catalog_usable_pair_rows=0; notes=Site-level replication results and meta objects are public and retained as a cross-check; the live build uses the local ML4 meta-analysis pair row.	Keep this artifact as a cataloged cross-check, sidecar, or auxiliary source; do not send to GPT or generic result extraction unless the figure definition changes.			data/raw/replication_projects/ml4/combinedresults1.csv
result_artifact_followup_65ec2096c088d861	figure1	corpus_db_manual_paper_grounded_pairs	Manual paper-grounded pairs	codex_local_mirror_identification	codex	already_integrated_live_pair_source	high	no	none	source_artifact_61c4f807a2a161d5 | source_artifact_7728cdb0cb28b3b6 | source_artifact_b9a1bb946e805248 | source_artifact_16fe9228a4b9f209 | source_artifact_57c58d06b6fc8f8e | source_artifact_b7ef0833dc9c7c37 | source_artifact_5fd343244bc67111 | source_artifact_fa461f6ebb90b50b	data/raw/replication_projects/manual_papers/doyen_2012_behavioral_priming.pdf | data/raw/replication_projects/manual_papers/eerp_2016_supplement.pdf | data/raw/replication_projects/manual_papers/galak_2012_psi.pdf | data/raw/replication_projects/manual_papers/hagger_2016_ego_depletion.pdf | data/raw/replication_projects/manual_papers/marek_2022_bwas.pdf | data/raw/replication_projects/manual_papers/odonnell_2018_professor_priming.pdf | data/raw/replication_projects/manual_papers/ranehill_2015_power_pose.pdf | data/raw/replication_projects/manual_papers/ssrp_2018_supplement.pdf	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_61c4f807a2a161d5.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_7728cdb0cb28b3b6.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_b9a1bb946e805248.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_16fe9228a4b9f209.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_57c58d06b6fc8f8e.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_b7ef0833dc9c7c37.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5fd343244bc67111.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_fa461f6ebb90b50b.json	parser_rows=9; sampled=8; high=0; medium=0; extracted=0	Matched existing plot source catalog integrated source. ReplicationSuccess SSRP.rda: integrated_in_build=True; terminal_status=integrated; classification=direct pair table; live_pair_rows=21; catalog_usable_pair_rows=21; notes=Full 21-row SSRP object with original and replication r, Fisher-z, p-values, and Ns. | ReplicationSuccess RProjects.rda: integrated_in_build=True; terminal_status=integrated; classification=harmonized project-specific pair table; live_pair_rows=18; catalog_usable_pair_rows=18; notes=Uses the Experimental Economics subset of the harmonized 143-row RProjects object. | EERP 2016 supplement (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=7; catalog_usable_pair_rows=7; notes=Auto-discovered promoted harvested lead source. | SSRP 2018 supplement (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=2; catalog_usable_pair_rows=2; notes=Auto-discovered promoted harvested lead source. | Galak et al. 2012 psi meta-analysis (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=1; catalog_usable_pair_rows=1; notes=Auto-discovered promoted harvested lead source. | Marek 2022 BWAS paper (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=1; catalog_usable_pair_rows=1; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.			data/raw/replication_projects/manual_papers
result_artifact_followup_bdd4b95939464b8e	figure1	corpus_db_family_manybabies_3	ManyBabies 3	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_fcea75b5de271ffe | source_artifact_8c0af26a0ae1f148 | source_artifact_342a87ed04622bc5 | source_artifact_a10d7edd5dff84e3 | source_artifact_bdf94002681169c5 | source_artifact_c79e7f79c101fb3f | source_artifact_20f1030bcd4b0900 | source_artifact_f711f62af1867dfd	data/derived/replication_pairs/harvest/staged/manybabies_3__stage.csv | data/raw/replication_projects/lead_harvest/manybabies_3/landing_probe.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_01_download.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_02_download.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_03_download.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_04_download.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_05_download.json | data/raw/replication_projects/lead_harvest/manybabies_3/osf_06_download.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_fcea75b5de271ffe.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_8c0af26a0ae1f148.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_342a87ed04622bc5.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a10d7edd5dff84e3.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_bdf94002681169c5.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_c79e7f79c101fb3f.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_20f1030bcd4b0900.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f711f62af1867dfd.json	parser_rows=24; sampled=24; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/manybabies_3__stage.csv has default_action=auto_integrate; expected_rows=15; promotion_blocker=missing_machine_readable_pair_results; notes=OSF contains registered-report PDFs appendices and lab manual. The user-supplied osfstorage archive is now cached as osfstorage_archive_user_20260426.zip and contains the same document-only payload. The public mb3-rules GitHub archive is local and includes stimuli pilot materials syllable ratings and analysis notebooks but not final infant site-level result data. The reported mb3-analysis repository returned 404	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/manybabies_3 | data/derived/replication_pairs/harvest/staged/manybabies_3__stage.csv
result_artifact_followup_326f01db5a0cf199	figure1	corpus_db_lead_manyclasses_2	ManyClasses 2	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_0d28c95980f466fb | source_artifact_00a58264b98e7534 | source_artifact_3c64325db431ad44 | source_artifact_3a5ec544d886a8a4 | source_artifact_48c75cf5a44ec499 | source_artifact_505868554b9b221d | source_artifact_5ab2eb360ca61e4c | source_artifact_a6f4ac3afc903c1e	data/raw/replication_projects/lead_harvest/manyclasses_2/analysis/processed_data_w34.Rdata | data/derived/replication_pairs/harvest/staged/manyclasses_2__stage.csv | data/raw/replication_projects/lead_harvest/manyclasses_2/analysis/processed_data_top.Rdata | data/raw/replication_projects/lead_harvest/manyclasses_2/analysis/analysis_set_top.Rdata | data/raw/replication_projects/lead_harvest/manyclasses_2/analysis/analysis_set_w34.Rdata | data/raw/replication_projects/lead_harvest/manyclasses_2/osf_01__video_codes.xlsx | data/raw/replication_projects/lead_harvest/manyclasses_2/osf_02__prequestions_codes.xlsx | data/raw/replication_projects/lead_harvest/manyclasses_2/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_0d28c95980f466fb.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_00a58264b98e7534.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_3c64325db431ad44.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_3a5ec544d886a8a4.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_48c75cf5a44ec499.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_505868554b9b221d.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5ab2eb360ca61e4c.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a6f4ac3afc903c1e.json	parser_rows=27; sampled=27; high=0; medium=7; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/manyclasses_2__stage.csv has default_action=stage_only; expected_rows=30; promotion_blocker=original_side_missing|metric_not_on_shared_d_axis|source_not_pair_buildable; notes=Downloaded Terracotta classroom analysis data and scripts support a within-source classroom intervention analysis rather than an explicit original-versus-replication D/N pair table	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/manyclasses_2 | data/derived/replication_pairs/harvest/staged/manyclasses_2__stage.csv
result_artifact_followup_89f86c9b08b2c0b6	figure1	corpus_db_lead_marcus_four_lab_replication_hcmv7	Marcus Four Lab Replication Hcmv7	codex_local_mirror_identification	codex	local_source_specific_mapping_needed	medium	no	codex	source_artifact_191b95027fe27e71 | source_artifact_a5e1c18287f34b32 | source_artifact_acd8b3af179da819	data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7/Analyses.Rmd | data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7/original_marcus_1999_rule_learning.pdf | data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7/Analyses.html	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_191b95027fe27e71.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_a5e1c18287f34b32.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_acd8b3af179da819.json	parser_rows=4; sampled=3; high=0; medium=0; extracted=0	Local sampled artifacts have some Figure 1 signals but do not pass the generic result-table gate.	Inspect local samples/files and write a source-specific mapping or parser decision; generic parser routing is not enough.			data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7
result_artifact_followup_dc0e7c9be2599e5c	figure1	corpus_db_lead_media_priming_2017	Media priming direct replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_fa34e9126276d181 | source_artifact_64e6f1887d17a8e0 | source_artifact_16180434bf5aafb2 | source_artifact_9f98da003636d89f | source_artifact_789ea30030801eb6 | source_artifact_832df6aeb28e6486 | source_artifact_4e0e1d22dec54388 | source_artifact_fb823843a3319606	data/derived/replication_pairs/harvest/staged/media_priming_2017__stage.csv | data/raw/replication_projects/lead_harvest/media_priming_2017/dataverse_manifest.json | data/raw/replication_projects/lead_harvest/media_priming_2017/dataverse_file_list.csv | data/raw/replication_projects/lead_harvest/media_priming_2017/dataverse_01_download.json | data/raw/replication_projects/lead_harvest/media_priming_2017/landing_probe.json | data/raw/replication_projects/lead_harvest/media_priming_2017/raw_download.json | data/raw/replication_projects/lead_harvest/media_priming_2017/raw_probe.json | data/raw/replication_projects/lead_harvest/media_priming_2017/cambridge_appendix/S2052263017000082.html	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_fa34e9126276d181.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_64e6f1887d17a8e0.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_16180434bf5aafb2.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_9f98da003636d89f.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_789ea30030801eb6.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_832df6aeb28e6486.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_4e0e1d22dec54388.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_fb823843a3319606.json	parser_rows=11; sampled=8; high=0; medium=3; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/media_priming_2017__stage.csv has default_action=stage_only; expected_rows=1; promotion_blocker=access_restriction|missing_machine_readable_pair_results; notes=Dataverse metadata locates media_priming.xls but direct API download still returns a 403 JSON error. A public Cambridge DOCX appendix is local and useful as a paper fallback but it is not the restricted row-ready spreadsheet	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/media_priming_2017 | data/derived/replication_pairs/harvest/staged/media_priming_2017__stage.csv
result_artifact_followup_6d2e363ae1b5c3e9	figure1	corpus_db_lead_mullinix_2015	Mullinix Leeper Druckman Freese 2015	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_5d82ac6540dbf13a | source_artifact_52ce000f5a89d200 | source_artifact_8225847369908fee	data/derived/replication_pairs/harvest/staged/mullinix_2015__stage.csv | data/raw/replication_projects/lead_harvest/mullinix_2015/landing_probe.json | data/raw/replication_projects/lead_harvest/mullinix_2015/dataverse_dvn_mujhgr/dataverse_files.zip	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5d82ac6540dbf13a.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_52ce000f5a89d200.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_8225847369908fee.json	parser_rows=3; sampled=3; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/mullinix_2015__stage.csv has default_action=stage_only; expected_rows=20; promotion_blocker=metric_not_on_shared_d_axis; notes=Dataverse bundle downloaded with Study1 and Study2 survey experiment data plus result logs; these compare TESS and MTurk on native survey scales and are not strict D/N paper pairs without a native-metric conversion policy	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/mullinix_2015 | data/derived/replication_pairs/harvest/staged/mullinix_2015__stage.csv
result_artifact_followup_c35f99473eecef58	figure1	corpus_db_lead_musicianship_eeg_2025	Musicianship EEG multi site replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_db6b2ceb616964c0 | source_artifact_9aece390d9235a2d | source_artifact_b1b0a42d756a9ee9 | source_artifact_7abea81a5262f173 | source_artifact_718a02843e06661b	data/derived/replication_pairs/harvest/staged/musicianship_eeg_2025__stage.csv | data/raw/replication_projects/lead_harvest/musicianship_eeg_2025/landing_probe.json | data/raw/replication_projects/lead_harvest/musicianship_eeg_2025/raw_download.json | data/raw/replication_projects/lead_harvest/musicianship_eeg_2025/raw_probe.json | data/raw/replication_projects/lead_harvest/musicianship_eeg_2025/raw__MusicianshipEEG-main.zip	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_db6b2ceb616964c0.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_9aece390d9235a2d.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_b1b0a42d756a9ee9.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_7abea81a5262f173.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_718a02843e06661b.json	parser_rows=5; sampled=5; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/musicianship_eeg_2025__stage.csv has default_action=stage_only; expected_rows=5; promotion_blocker=original_side_missing|metric_not_on_shared_d_axis|source_not_pair_buildable; notes=GitHub zip contains MATLAB analysis code and processed EEG summaries but no explicit smaller-original larger-replication D/N pair table is exposed	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/musicianship_eeg_2025 | data/derived/replication_pairs/harvest/staged/musicianship_eeg_2025__stage.csv
result_artifact_followup_23e31a1484e7dc53	figure1	corpus_db_family_news_discernment_replication	News discernment replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_077613543fdfe405 | source_artifact_bf5f865a5fa7b86e | source_artifact_4d8b0edab8b32182 | source_artifact_069778c4a5e7cac1 | source_artifact_70d1ca4ed0a713de | source_artifact_f6f561f0136ab204 | source_artifact_5f0b1fc7d1149f3a | source_artifact_ff84b5de43d913cb	data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01__Germany_Clean.xlsx | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02__France_Clean.xlsx | data/raw/replication_projects/lead_harvest/news_discernment_replication/landing_probe.json | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_01_download.json | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_02_download.json | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_03_download.json | data/raw/replication_projects/lead_harvest/news_discernment_replication/osf_04_download.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_077613543fdfe405.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_bf5f865a5fa7b86e.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_4d8b0edab8b32182.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_069778c4a5e7cac1.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_70d1ca4ed0a713de.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_f6f561f0136ab204.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_5f0b1fc7d1149f3a.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_ff84b5de43d913cb.json	parser_rows=18; sampled=18; high=0; medium=3; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv has default_action=review_only; expected_rows=0; promotion_blocker=not_original_replication_pair_table; notes=Downloaded Germany and France clean workbooks plus R scripts are intervention datasets and do not expose a smaller-original larger-replication D/N pair table for Plot 1	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/news_discernment_replication | data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv
result_artifact_followup_dbebc983eda1ff8b	figure1	corpus_db_lead_nieuwland_2018_delong	Nieuwland 2018 DeLong replication	codex_local_mirror_identification	codex	staged_local_source_not_ready_for_figure1	medium	no	none	source_artifact_cdd8886762362434 | source_artifact_8111f96160c3e1d4	data/derived/replication_pairs/harvest/staged/nieuwland_2018_delong__stage.csv | data/raw/replication_projects/lead_harvest/nieuwland_2018_delong/landing_probe.json	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_cdd8886762362434.json | steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_8111f96160c3e1d4.json	parser_rows=2; sampled=2; high=0; medium=1; extracted=0	Existing staged decision at data/derived/replication_pairs/harvest/staged/nieuwland_2018_delong__stage.csv has default_action=auto_integrate; expected_rows=9; promotion_blocker=effect_conversion_policy_missing; notes=Nine lab language comprehension replication	Keep staged/local files as provenance context; do not promote to corpus-result extraction until the blocker is explicitly resolved.			data/raw/replication_projects/lead_harvest/nieuwland_2018_delong | data/derived/replication_pairs/harvest/staged/nieuwland_2018_delong__stage.csv
result_artifact_followup_e6ecf0a5cd4256ec	figure1	corpus_db_pooledmarketr_pm_data_rdata	PooledMarketR PM_data.Rdata	codex_local_mirror_identification	codex	cataloged_crosscheck_or_sidecar	high	no	none	source_artifact_04aa2d534a6e3bc2	data/raw/replication_projects/pooledmarketr/PM_data.Rdata	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_04aa2d534a6e3bc2.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Matched existing plot source catalog cross-check/sidecar finding. PooledMarketR PM_data.Rdata: integrated_in_build=False; terminal_status=catalog_only; classification=overlap / market metadata; live_pair_rows=0; catalog_usable_pair_rows=0; notes=Outcome / market / survey metadata for EERP, ML2, RPP, and SSRP; not a richer pair table.	Keep this artifact as a cataloged cross-check, sidecar, or auxiliary source; do not send to GPT or generic result extraction unless the figure definition changes.			data/raw/replication_projects/pooledmarketr/PM_data.Rdata
result_artifact_followup_553fa3e2156a0275	figure1	corpus_db_rpp_converted	RPP converted	codex_local_mirror_identification	codex	already_extracted_corpus_result_rows	high	no	none	source_artifact_83961acc1465f8d3	data/raw/corpus_candidates/rpp/RPPdataConverted.xlsx	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_83961acc1465f8d3.json	parser_rows=1; sampled=1; high=1; medium=0; extracted=1	At least one parser-ready artifact for this source family has already produced CORPUS_RESULTS-shaped rows.	Use the existing corpus-results proposal; next work is mapping corpus-native rows to paper/result identities.			data/raw/corpus_candidates/rpp/RPPdataConverted.xlsx
result_artifact_followup_6b8b8872742f62a7	figure1	corpus_db_rpp_jtleek_mirror	RPP jtLeek mirror	codex_local_mirror_identification	codex	cataloged_crosscheck_or_sidecar	high	no	none	source_artifact_d66fd638eccaf777	data/raw/replication_projects/rpp/rpp_data_jtleek.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_d66fd638eccaf777.json	parser_rows=1; sampled=0; high=0; medium=0; extracted=0	Matched existing plot source catalog cross-check/sidecar finding. RPP jtLeek mirror: integrated_in_build=False; terminal_status=catalog_only; classification=overlap / archival mirror; live_pair_rows=0; catalog_usable_pair_rows=0; notes=Archival mirror of the canonical OSF CSV.	Keep this artifact as a cataloged cross-check, sidecar, or auxiliary source; do not send to GPT or generic result extraction unless the figure definition changes.			data/raw/replication_projects/rpp/rpp_data_jtleek.csv
result_artifact_followup_6db75e2387a2d1c5	figure1	corpus_db_ssrp_d3	SSRP D3	codex_local_mirror_identification	codex	already_integrated_live_pair_source	high	no	none	source_artifact_b195117189ffd30a	data/raw/replication_projects/ssrp/D3 - ReplicationResults.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_b195117189ffd30a.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Matched existing plot source catalog integrated source. ReplicationSuccess SSRP.rda: integrated_in_build=True; terminal_status=integrated; classification=direct pair table; live_pair_rows=21; catalog_usable_pair_rows=21; notes=Full 21-row SSRP object with original and replication r, Fisher-z, p-values, and Ns. | SSRP 2018 supplement (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=2; catalog_usable_pair_rows=2; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.			data/raw/replication_projects/ssrp/D3 - ReplicationResults.csv
result_artifact_followup_7795af2372d372cd	figure1	corpus_db_ssrp_d6_beliefs	SSRP D6 beliefs	codex_local_mirror_identification	codex	already_integrated_live_pair_source	high	no	none	source_artifact_9664a041235205eb	data/raw/replication_projects/ssrp/D6 - MeanPeerBeliefs.csv	steps/source_inventory/figure1/result_artifact_acquisition/codex_local/mirror_sample/artifact_samples/source_artifact_9664a041235205eb.json	parser_rows=1; sampled=1; high=0; medium=1; extracted=0	Matched existing plot source catalog integrated source. ReplicationSuccess SSRP.rda: integrated_in_build=True; terminal_status=integrated; classification=direct pair table; live_pair_rows=21; catalog_usable_pair_rows=21; notes=Full 21-row SSRP object with original and replication r, Fisher-z, p-values, and Ns. | SSRP 2018 supplement (manual): integrated_in_build=True; terminal_status=integrated; classification=harvest-promoted pair table; live_pair_rows=2; catalog_usable_pair_rows=2; notes=Auto-discovered promoted harvested lead source.	Do not re-review this local artifact as a new result source; use the existing live/catalog source row and preserve this artifact as audit context.			data/raw/replication_projects/ssrp/D6 - MeanPeerBeliefs.csv
