artifact_id	parent_corpus_database_id	artifact_role	file_name	local_path	sha256	byte_size	gap_reason	candidate_recovery_route	notes
source_artifact_49e2fe1841e399f9	raw_corpus:political_science_unlock	local_mirror	QAJQXP.json	data/raw/corpus_candidates/political_science_unlock/dataverse_metadata/QAJQXP.json	74660375671111246c9b05bca5bd991be36631210b971dda31c8a7d14aa2674c	55954	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_28a94c9b3988b160	raw_corpus:political_science_unlock	local_mirror	R75XVZ.json	data/raw/corpus_candidates/political_science_unlock/dataverse_metadata/R75XVZ.json	50a5fd440ee9940f53b407ea0022d313d504e87c26a89bda0364a3d06e1079fc	81022	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_2838afd925ee62d4	raw_corpus:political_science_unlock	local_mirror	HEAD	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/HEAD	28d25bf82af4c0e2b72f50959b2beb859e3e60b9630a5e8c603dad4ddb2b6e80	21	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_c388ac45d79aee0c	raw_corpus:political_science_unlock	local_mirror	config	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/config	4fccbfea142f03c0cad9dbe9d242f44acdeb60da1100c4c2f7c3b7ac132fc026	292	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_263fa2dcccadff20	raw_corpus:political_science_unlock	local_mirror	description	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/description	85ab6c163d43a17ea9cf7788308bca1466f1b0a8d1cc92e26e9bf63da4062aee	73	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_5e7bd2a318c0dceb	raw_corpus:political_science_unlock	local_mirror	applypatch-msg.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/applypatch-msg.sample	0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7	478	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_6483c23775134e32	raw_corpus:political_science_unlock	local_mirror	commit-msg.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/commit-msg.sample	1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437	896	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_17062842210e94ec	raw_corpus:political_science_unlock	local_mirror	fsmonitor-watchman.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/fsmonitor-watchman.sample	e0549964e93897b519bd8e333c037e51fff0f88ba13e086a331592bf801fa1d0	4726	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_8decb945d0f20b85	raw_corpus:political_science_unlock	local_mirror	post-update.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/post-update.sample	81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5	189	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_b7949668d5766c5c	raw_corpus:political_science_unlock	local_mirror	pre-applypatch.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-applypatch.sample	e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475	424	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_5ac74a3caa6395fe	raw_corpus:political_science_unlock	local_mirror	pre-commit.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-commit.sample	f9af7d95eb1231ecf2eba9770fedfa8d4797a12b02d7240e98d568201251244a	1643	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_45f21a9ce98a98b0	raw_corpus:political_science_unlock	local_mirror	pre-merge-commit.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-merge-commit.sample	d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53	416	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_b075233e5e1d5d82	raw_corpus:political_science_unlock	local_mirror	pre-push.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-push.sample	ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a	1374	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_f963aed272c4707d	raw_corpus:political_science_unlock	local_mirror	pre-rebase.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-rebase.sample	4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3	4898	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_ac1a342c9fa8698a	raw_corpus:political_science_unlock	local_mirror	pre-receive.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/pre-receive.sample	a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989	544	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_793ae9a920a2000f	raw_corpus:political_science_unlock	local_mirror	prepare-commit-msg.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/prepare-commit-msg.sample	e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619	1492	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_c420c234018cf310	raw_corpus:political_science_unlock	local_mirror	push-to-checkout.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/push-to-checkout.sample	a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f	2783	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_dfd019e65310d14c	raw_corpus:political_science_unlock	local_mirror	sendemail-validate.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/sendemail-validate.sample	44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92	2308	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_dd7ae3e93b5c41c0	raw_corpus:political_science_unlock	local_mirror	update.sample	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/hooks/update.sample	8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106	3650	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_6edb9fe021653c89	raw_corpus:political_science_unlock	local_mirror	index	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/index	0d18164dbcc8cab09ba130e6aca733844d4933a59edae817a92d512b7008df87	2500	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_10c259e41f81adc9	raw_corpus:political_science_unlock	local_mirror	exclude	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/info/exclude	6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1	240	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_aeb458b934064e66	raw_corpus:political_science_unlock	local_mirror	HEAD	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/logs/HEAD	9bce5a89c887ac420f859b8e09846c150c04d63e3efe0ee57df8731640cc6e1f	214	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_347d657a301d3083	raw_corpus:political_science_unlock	local_mirror	pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.idx	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/objects/pack/pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.idx	b329f61ce8c56555092ccf7397ba4de88805d8f35892612fa99af3336cb87a5d	1828	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_fd9c1a439273c277	raw_corpus:political_science_unlock	local_mirror	pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.pack	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/objects/pack/pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.pack	bd12c72c5e5fb5abcdec5279a18a22f9f55ddde8abd284e22bfbbdf5c9e4820d	1307370	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_0d8060fa807019c7	raw_corpus:political_science_unlock	local_mirror	pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.rev	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/objects/pack/pack-802d30191e5400b7c72d2853d5a6181b8e5d0ec7.rev	cd3e6965d4362dd6a0b1d2db2886b29b3b8eff12c0c021823192459404e70d36	160	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_37ab3d7de0b0bf05	raw_corpus:political_science_unlock	local_mirror	packed-refs	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/packed-refs	cc122897abe70130a63d018f30ea46694a115f61a66675bd3f3a89fd1fd39997	112	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_08b66f630f9f2c18	raw_corpus:political_science_unlock	local_mirror	main	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/refs/heads/main	0ee7b5dcb081a862c24d39303e22f2e9bb4de278ae89f3ec53d5a57a5476bb07	41	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_2f670de0a5a4a674	raw_corpus:political_science_unlock	local_mirror	HEAD	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/.git/refs/remotes/origin/HEAD	2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4	30	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_745c210ca491c139	raw_corpus:political_science_unlock	local_mirror	README.md	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/README.md	93567775d4388060172aedaedeee403e72019bba3c81cc313a76cd28e12dac34	2206	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_aa1c9a02f5f603ef	raw_corpus:political_science_unlock	code_file	0_Master.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/0_Master.do	7c41fc6b84d2de4ff8945f614614181968d49f9e018bd2ff6024d0796688ce7b	2155	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_182f29e197203b34	raw_corpus:political_science_unlock	data_file	CostEffCalculations.xlsx	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/CostEffCalculations.xlsx	d9d71311b792be61698e8247c38904f63cecd76d3b85905f8d2e9e15082697f6	86315	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_27e08b0a511c7a34	raw_corpus:political_science_unlock	code_file	Figure_2.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Figure_2.do	d98a3fe54c4f2b1901fd7eeae36cd2a5d4435fd4ea958244529bd6ae406f6707	4167	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_048546875db43263	raw_corpus:political_science_unlock	code_file	Figure_3.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Figure_3.do	de07fcf813e039e8442a79d09b958a49f3d44ef47e52a593e405f72ad59c2e4e	7517	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_1932764adb0fe073	raw_corpus:political_science_unlock	code_file	Figure_A2.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Figure_A2.do	fe24957590ff735142ab65befbff88f54362fdb0fa898fc0324806883ba14d6d	4419	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_79e857dbeac0b1f6	raw_corpus:political_science_unlock	code_file	Figure_A3.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Figure_A3.do	9e4782ddf4de6a9fdc3949c18fb4726adecab124c6630ee18c002d8f8e232563	3162	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_fdd56f025cad6b35	raw_corpus:political_science_unlock	code_file	Table_1_A5.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_1_A5.do	5c726b5297b9e880727cfe8fbeaa9f1a7f4bc734e57a715fb8832a8c371ae927	27852	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_bce37863dd97606b	raw_corpus:political_science_unlock	code_file	Table_2_A3.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_2_A3.do	225241c142dcaa820613d5d923d8aab23d8a52a04878dc8f65110c5408542ea3	11380	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_0cd8f8fef6c030b2	raw_corpus:political_science_unlock	code_file	Table_3_A7.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_3_A7.do	85e38541b286ac6d9d9866fee1b56b47a730e689e70b1695dd6bb1c520cd6ed0	14838	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_d8386f0ad1bc0485	raw_corpus:political_science_unlock	code_file	Table_4.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_4.do	b5c4c29bdf024fb60e2a6596061da43a9e022044552dfa6252dca53c8d11a1e8	5066	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_d26b552d00ae95ba	raw_corpus:political_science_unlock	code_file	Table_A1.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_A1.do	e710b702ba4954d6fe9da7a6f0b1c9bd70c7a5bb15e893bed56c3feeaca25a36	4546	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_4b2f1c03c52030e2	raw_corpus:political_science_unlock	code_file	Table_A12.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_A12.do	fa209a6398db4c159e97b8f7817b8e3d18516ffe10b4d3c15dcb349b0440850b	4159	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_41e95d1836af2214	raw_corpus:political_science_unlock	code_file	Table_A2.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_A2.do	e8a0548257f66aedb070e6aa94a95439916b73a6e764b7e128415193e85ff481	4876	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_da939e01fd9edbd7	raw_corpus:political_science_unlock	code_file	Table_A4.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_A4.do	979ac69b85b9f39dd4a7de959a265812eba74161029ae7dac549ef8676024a1d	13359	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_25e1f7cf87b3eb2a	raw_corpus:political_science_unlock	code_file	Table_A6.do	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Code/Table_A6.do	738c75c2daaece8a6f92cac2c2b5607a894d7ecf11b76ab08ccac0021497b084	4073	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_4fae68458dc1079b	raw_corpus:political_science_unlock	data_file	cleanedBaselineData.dta	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Data/cleanedBaselineData.dta	371f778f602cf69802be971363feca2200ec0925ba6b56d73d15881a7563a76e	290604	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_c33c74d4ba93ed1b	raw_corpus:political_science_unlock	data_file	cleanedFollowUpData.dta	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Data/cleanedFollowUpData.dta	eac055d72e53bf231799d9b79d3022c70f8c2aced80a38fe32076db25180a203	521263	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_1f540742b3488ccc	raw_corpus:political_science_unlock	data_file	cleanedTransactionData.dta	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Data/cleanedTransactionData.dta	203d18c64406c8005cdd1d3cb0785cfe6cfcee3df9f10b6bb776882ccf59f150	4322632	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_74b68ab80090e0c4	raw_corpus:political_science_unlock	data_file	expertsSurvey.csv	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Data/expertsSurvey.csv	b567282884c4c9a70f48274df66a4733430547aa020b9fa1844fa79843eae27c	4947	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_e54c44b277150953	raw_corpus:political_science_unlock	data_file	surveysDataset.dta	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/Data/surveysDataset.dta	28e693d6934afec6679908fd71181366a78c5023f9c3854739902569ea3189d9	3469801	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_14127daf50711282	raw_corpus:political_science_unlock	context_file	README.docx	data/raw/corpus_candidates/political_science_unlock/github/Direct-Aid-Replication-Materials/Replication Materials/README.docx	b71cec3454fa7954fbf888a16bf193983217ed9565c4e200e9ea29c6abe88161	44470	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_eceb0dad85fb2429	raw_corpus:political_science_unlock	local_mirror	HEAD	data/raw/corpus_candidates/political_science_unlock/github/baraza/.git/HEAD	f6f2b945f6c411b02ba3da9c7ace88dcf71b6af65ba2e0d89aa82900042b5a10	23	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_15046c98e04e2397	raw_corpus:political_science_unlock	local_mirror	config	data/raw/corpus_candidates/political_science_unlock/github/baraza/.git/config	8f3f28ef71cf4a9662af99883f51bc197b94134179daa446f93a7efd4d586875	266	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_7a87988fb89f9523	raw_corpus:political_science_unlock	local_mirror	index	data/raw/corpus_candidates/political_science_unlock/github/baraza/.git/index	e25b789f9d32e7a13bcd49890a4a3d0f4f65ba7df6ee7fcf60d8e198b123e3f1	14536	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
source_artifact_ecb2d9102283c83c	raw_corpus:political_science_unlock	local_mirror	HEAD	data/raw/corpus_candidates/political_science_unlock/github/baraza/.git/logs/HEAD	994074300ddde68c7c452eb400f3f9b15f4ec3b749beabedbb5d34900fc1235b	180	missing_stable_download_route	add or recover provider download URL before this local artifact is repullable	generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b | generated_from_inventory_task=inventory_task_dccedfb0fe688b81; cluster_id=cluster_political_science_unlock_51f64b60725b
