source_family,year,study_slug,title,study_url,row_status,prereg_evidence,d_n_status,notes
TESS peer-reviewed survey-experiment archive,2012,margolis233,The Intersection of Religion and Politics: A Two-Way Street,https://tessexperiments.org/study/margolis233,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,mcginty286,Dangerous People or Dangerous Guns: The Effects of Policy Frames on Mental Illness Stigma and Support for Gun Control Policy,https://tessexperiments.org/study/mcginty286,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,nyhan093,Race and the Obama Muslim Myth,https://tessexperiments.org/study/nyhan093,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,pedulla296,"Can We Finish the Revolution? Gender, Work-Family Ideals, and Institutional Constraint",https://tessexperiments.org/study/pedulla296,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,piazza124,Terrorism Suspect Religious Identity and Public Support for Controversial Detention and Interrogation Practices,https://tessexperiments.org/study/piazza124,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,pinkston065,Impressionable Attitudes: Re-examining the malleability of implicit attitudes,https://tessexperiments.org/study/pinkston065,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,schuldt301,"Believing in ""global warming"" versus ""climate change"": Exploring the psychological mechanisms of a framing effect",https://tessexperiments.org/study/schuldt301,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,singer251,The Effect of Question Wording on Preferences for Prenatal Genetic Testing and Abortion,https://tessexperiments.org/study/singer251,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,tasoff223,Exponential Growth Bias: Theory and Experiments,https://tessexperiments.org/study/tasoff223,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,tucker247,"Laws, Norms, and the Motherhood/Caretaker Penalty",https://tessexperiments.org/study/tucker247,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,warren165,Panel Conditioning in Longitudinal Surveys: An Experiment,https://tessexperiments.org/study/warren165,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2012,wegener185,Behavioral Reactions to Skin Infections: Informing Agent-Based Modeling of the MRSA Epidemic,https://tessexperiments.org/study/wegener185,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,albertson096,Anxious Politics: The effects of immigration anxiety on trust and attitudes,https://tessexperiments.org/study/albertson096,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,baker035,Racial Prejudice and Paternalism in Mass Support for Foreign Aid,https://tessexperiments.org/study/baker035,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,bryan084,Voting vs. Being a Voter: Exploring the Process Behind a Phrasing Effect On Turnout,https://tessexperiments.org/study/bryan084,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,caprariello130,"To Do, to Have, or to Share? Valuing Experiences and Material Possessions by Involving Others",https://tessexperiments.org/study/caprariello130,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,cassese094,User-Generated Political Communication: An Experimental Test of Perceived Credibility and Persuasive Impact,https://tessexperiments.org/study/cassese094,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,donovan184,The Determinants of Congressional Voting,https://tessexperiments.org/study/donovan184,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,downs030,Can masking of video data reduce perceived invasion of privacy?,https://tessexperiments.org/study/downs030,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,flavin235,Public Attitudes about Political Equality,https://tessexperiments.org/study/flavin235,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,ginersorolla136,Do Injustice and Power Determine Anger and Fear Toward Terrorist Groups?,https://tessexperiments.org/study/ginersorolla136,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,hopkins145,Assessing the Breadth of Framing Effects,https://tessexperiments.org/study/hopkins145,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,katz078,Devaluation and Valuation in the Labor Market,https://tessexperiments.org/study/katz078,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,kleykamp129,Social Desirability Bias and Support for Military Veterans of the Iraq/Afghanistan Wars,https://tessexperiments.org/study/kleykamp129,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,kriner190,An Experimental Investigation of the Rally Around the Flag Effect,https://tessexperiments.org/study/kriner190,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,lauderdale183,Inducing Partisan Disagreements About Political Facts,https://tessexperiments.org/study/lauderdale183,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,ledgerwood128,The Consequences of Construing Terrorist Attacks as Suffering versus Threat,https://tessexperiments.org/study/ledgerwood128,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,lemieux146,Political Grievances and Support for Terrorism: An Experimental Approach,https://tessexperiments.org/study/lemieux146,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,liberman073,Displaced International Punishment,https://tessexperiments.org/study/liberman073,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,mcdermott004,"Protest, Policing, and Perception",https://tessexperiments.org/study/mcdermott004,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,middleton115,"Priming, Projection, or Both? Reevaluating the Classic Priming Hypothesis",https://tessexperiments.org/study/middleton115,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,newman062,Can an Attribution Frame Decrease the Impact of a Consideration on Presidential Approval?,https://tessexperiments.org/study/newman062,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,parmer138,Smallpox Vaccine Recommendations: Could Trust be a Shot in the Arm?,https://tessexperiments.org/study/parmer138,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,paustianunderdahl098,Gender and Physical Attractiveness as Status Beliefs,https://tessexperiments.org/study/paustianunderdahl098,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,pedulla170,"The Mechanisms of Labor Market Discrimination: How Sex, Gender Role, and Sexual Orientation Treatments Impact Evaluations of Black Male Job Applicants",https://tessexperiments.org/study/pedulla170,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,perez102,Xenophobic Rhetoric and Its Political Effects on Latinos,https://tessexperiments.org/study/perez102,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,radnitz151,Determinants of Belief in Conspiracy Theories,https://tessexperiments.org/study/radnitz151,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,rogowski167,Electoral Choice and Political Participation,https://tessexperiments.org/study/rogowski167,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,sances141,Campaign Funding Disclosures and Mass Attitudes,https://tessexperiments.org/study/sances141,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,schuman174,Collective Memory and Autobiographical Memory: Bridging the Divide,https://tessexperiments.org/study/schuman174,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,shulman047,Do Data Collection Procedures Influence Political Knowledge Test Performance?,https://tessexperiments.org/study/shulman047,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,stephens072,"Racial Appeals in a ""Post-Racial"" Environment",https://tessexperiments.org/study/stephens072,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,swim059,But how do you feel about climate change? Assessing affective reactions to climate change,https://tessexperiments.org/study/swim059,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,tannenbaum103,Do Policy Defaults Communicate Choice-Relevant Information?,https://tessexperiments.org/study/tannenbaum103,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,thompson157,"Terrorist Threat: Overreactions, Underreactions, and Realistic Reaction",https://tessexperiments.org/study/thompson157,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,trawalter210,Racial Bias in Perceptions of Others’ Pain,https://tessexperiments.org/study/trawalter210,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,vaala186,Marketing genius: The influence of claims and cues on parents’ evaluations of baby videos,https://tessexperiments.org/study/vaala186,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2011,wallace187,The Reputational Consequences of International Law and Compliance,https://tessexperiments.org/study/wallace187,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,Michniewicz038,Men's (Mis)Perceptions of the Stigma of Unemployment,https://tessexperiments.org/study/Michniewicz038,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,allcott034,"Gasoline Prices, Inattentive Consumers, and the Energy Paradox",https://tessexperiments.org/study/allcott034,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,allcott731,"Gasoline Prices, Inattentive Consumers, and the Energy Paradox",https://tessexperiments.org/study/allcott731,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,banks019,Anger: Racial Resentment Drives Opposition to Health Care Reform,https://tessexperiments.org/study/banks019,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,barnes081,Big Trouble from Not-so-Little China: The Culture of Honor and Aggressive Opposition to China's Emergence as a World Power,https://tessexperiments.org/study/barnes081,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,baruh775,Impact of Information Disclosure on the Attractiveness of a Social Network Site Profile,https://tessexperiments.org/study/baruh775,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,bauman024,Perceptions of Diversity Across Groups,https://tessexperiments.org/study/bauman024,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,brashears772,Weighing a Tie: Assessing Inaccuracies in the 2004 General Social Survey Network Items,https://tessexperiments.org/study/brashears772,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,bryan773,Boosting Voter Turnout by Invoking Identity,https://tessexperiments.org/study/bryan773,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,budescu779,Communicating Uncertainty in the Reports of the Intergovernmental Panel on Climate Change,https://tessexperiments.org/study/budescu779,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,burke044,Taking Race at Face Value,https://tessexperiments.org/study/burke044,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,burnett825,The Case of the Stolen Initiative: Were the Voters Framed?,https://tessexperiments.org/study/burnett825,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,ciuk034,Assessing the Stability of Value Systems in the Mass Public,https://tessexperiments.org/study/ciuk034,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,creighton022,"Perceptions of Islam, Migration, and Citizenship in the United States: A List Experiment",https://tessexperiments.org/study/creighton022,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,croco735,"Behind The Legal Shield: International Law, Territorial Settlements and Domestic Punishment",https://tessexperiments.org/study/croco735,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,devine795,Testing Ideological Social Identity’s Effects in Party Primaries Versus General Elections,https://tessexperiments.org/study/devine795,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,eberhardt033,Does Racial Bias Influence Support for Sentencing Juveniles to Life in Prison Without the Possibility of Parole?,https://tessexperiments.org/study/eberhardt033,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,gash-murakami718,Understanding How Policy Venue Influences Public Opinion,https://tessexperiments.org/study/gash-murakami718,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,goren054,Race and Big Government in the Age of Obama,https://tessexperiments.org/study/goren054,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,grol-prokopczyk803,Does an Anchoring Vignette Character’s Sex Affect Respondents’ Ratings?,https://tessexperiments.org/study/grol-prokopczyk803,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,hanmer076,Experiments to Reduce the Overreporting of Voting: A Pipeline to the Truth,https://tessexperiments.org/study/hanmer076,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,holman768,Gender Stereotypes in Contexts of Terror Threat,https://tessexperiments.org/study/holman768,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,jackson002,An Experiment in the Measurement of Social and Economic Ideology,https://tessexperiments.org/study/jackson002,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,johns798,Civilian casualties and support for war: A comparative study,https://tessexperiments.org/study/johns798,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,johnson811,"Gender Threat, Emotional Expressiveness, and Gender Differences in Risk Ratings",https://tessexperiments.org/study/johnson811,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,kalmoe052,Consequences of Violent Political Rhetoric,https://tessexperiments.org/study/kalmoe052,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,kam-simas006,"Risk Orientations, Status Quo Frames, and Electoral Choice",https://tessexperiments.org/study/kam-simas006,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,lauderdale028,Is Congress More Polarized than the Public Because it is More Informed than the Public?,https://tessexperiments.org/study/lauderdale028,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,lavine760,Party over Policy or Policy over Party? The Moderating Role of Partisan Ambivalence,https://tessexperiments.org/study/lavine760,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,levitan812,"Knowledge, Social Constraint, and Self-Doubt: Mechanisms of Social Network Influence on Attitude Strength",https://tessexperiments.org/study/levitan812,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,mcilwain787,The Effects of Racist and Racial Appeals on White Voters,https://tessexperiments.org/study/mcilwain787,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
TESS peer-reviewed survey-experiment archive,2010,mello037,Patient Responses to Medical Error Disclosure: Does Compensation Matter?,https://tessexperiments.org/study/mello037,candidate_queue_only,TESS peer-reviewed proposal/study page predates fielding at the platform level; verify per study before promotion,missing final paper-level D/N until linked publication or Roper/data extraction,Do not plot from this queue until the linked final publication/result and analytic N are extracted.
