plot_label	plot_universe_id	corpus_database_id	name	record_kind	inventory_status	current_scope_roles	plot_relevance_field	plot_relevance_value	access_status	host	landing_url	raw_url	existing_local_paths	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	result_artifact_acquisition_state	acquisition_route_type	acceptable_result_artifact_classes	target_local_root	priority	blocker_codes	next_action	notes	last_seen
figure1	plot1_replication_pairs	corpus_db_manual_paper_grounded_pairs	Manual paper-grounded pairs	replication_project	catalog_integrated	figure1_candidate	figure1_replication_relevance	yes	integrated				data/raw/replication_projects/manual_papers		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/manual_paper_grounded_pairs	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_family_manybabies_3	ManyBabies 3	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/manybabies_3 | data/derived/replication_pairs/harvest/staged/manybabies_3__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/family_manybabies_3	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_manyclasses_2	ManyClasses 2	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/manyclasses_2 | data/derived/replication_pairs/harvest/staged/manyclasses_2__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_manyclasses_2	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_marcus_four_lab_replication_hcmv7	Marcus Four Lab Replication Hcmv7	replication_project	raw_artifact_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/marcus_four_lab_replication_hcmv7		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_marcus_four_lab_replication_hcmv7	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_media_priming_2017	Media priming direct replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/media_priming_2017 | data/derived/replication_pairs/harvest/staged/media_priming_2017__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_media_priming_2017	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ml1_summary_workbook	ML1 summary workbook	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/ml1/ML-_Summary_Statistics.xlsx		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ml1_summary_workbook	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ml3_manuscript_tables_bundle	ML3 manuscript tables bundle	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/ml3/Many Labs 3 Manuscript Tables.txt		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ml3_manuscript_tables_bundle	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ml4_public_site_results	ML4 public site results	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/ml4/combinedresults1.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ml4_public_site_results	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_mullinix_2015	Mullinix Leeper Druckman Freese 2015	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/mullinix_2015 | data/derived/replication_pairs/harvest/staged/mullinix_2015__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_mullinix_2015	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_musicianship_eeg_2025	Musicianship EEG multi site replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/musicianship_eeg_2025 | data/derived/replication_pairs/harvest/staged/musicianship_eeg_2025__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_musicianship_eeg_2025	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_family_news_discernment_replication	News discernment replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/news_discernment_replication | data/derived/replication_pairs/harvest/staged/news_discernment_replication__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/family_news_discernment_replication	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_nieuwland_2018_delong	Nieuwland 2018 DeLong replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	landing_probe_only				data/raw/replication_projects/lead_harvest/nieuwland_2018_delong | data/derived/replication_pairs/harvest/staged/nieuwland_2018_delong__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_nieuwland_2018_delong	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_pooledmarketr_pm_data_rdata	PooledMarketR PM_data.Rdata	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/pooledmarketr/PM_data.Rdata		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/pooledmarketr_pm_data_rdata	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_rpp_converted	RPP converted	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/corpus_candidates/rpp/RPPdataConverted.xlsx		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/rpp_converted	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_rpp_jtleek_mirror	RPP jtLeek mirror	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/rpp/rpp_data_jtleek.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/rpp_jtleek_mirror	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_self_control_fmri_2022	Self control neuroimaging replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/self_control_fmri_2022 | data/derived/replication_pairs/harvest/staged/self_control_fmri_2022__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_self_control_fmri_2022	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ssrp_d3	SSRP D3	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/ssrp/D3 - ReplicationResults.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ssrp_d3	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_ssrp_d6_beliefs	SSRP D6 beliefs	replication_project	catalog_not_integrated	figure1_candidate	figure1_replication_relevance	yes	catalog_only				data/raw/replication_projects/ssrp/D6 - MeanPeerBeliefs.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/ssrp_d6_beliefs	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_strategy_fit_2025	Strategy situation fit replication	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	landing_probe_only				data/raw/replication_projects/lead_harvest/strategy_fit_2025 | data/derived/replication_pairs/harvest/staged/strategy_fit_2025__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_strategy_fit_2025	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_wils_2023_ibd_phase_ii_iii	Wils 2023 IBD phase II/III	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	staged_only				data/derived/replication_pairs/harvest/staged/wils_2023_ibd_phase2_phase3_response_rates__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/wils_2023_ibd_phase_ii_iii	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_lead_wood_porter_2019	Wood and Porter elusive backfire effect	replication_project	staged_only	figure1_candidate	figure1_replication_relevance	yes	downloaded_payload_present				data/raw/replication_projects/lead_harvest/wood_porter_2019 | data/derived/replication_pairs/harvest/staged/wood_porter_2019__stage.csv		unknown	unknown	no	local_mirror_needs_result_artifact_identification	local_inventory	existing local table/workbook/archive/code/PDF/website snapshot; identify result-bearing member	data/raw/source_artifacts/figure1/lead_wood_porter_2019	medium		inspect_local_mirror_for_database_export_workbook_table_pdf_supplement_or_code_output	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_border_2019	Border 2019 candidate gene replication	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		psychiatry online	https://psychiatryonline.org/doi/10.1176/appi.ajp.2018.18070881	http://matthewckeller.com/publications/Border_AJP_2019.pdf		non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/border_2019	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_communication_privacy_2025	Communication privacy replication corpus	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/gnb2t/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/communication_privacy_2025	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_contextual_bias_2026	Contextual Bias in Verbal Credibility Assessment	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/f2xrv/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/contextual_bias_2026	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_coppock_2019	Coppock 2019 generalizability corpus	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		yale isps	https://isps.yale.edu/research/publications/isps18-07			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/coppock_2019	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_covid_online_2021	COVID online experiment replications	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		harvard dataverse	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/38UTBF	https://dataverse.harvard.edu/api/access/dataset/:persistentId?persistentId=doi:10.7910/DVN/38UTBF		non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/covid_online_2021	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_deceptive_intentions_2018	Deceptive intentions verbal credibility replication	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/t29dz/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/deceptive_intentions_2018	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	corpus_db_doyen_et_al_2012_article_manual	Doyen et al. 2012 article (manual)	replication_project	integrated_live	figure1_candidate	figure1_replication_relevance	yes	integrated						unknown	unknown	yes	needs_result_bearing_artifact_on_disk	article_pdf_supplement_or_data_availability_route	article PDF/HTML/XML containing corpus table | supplementary table | data availability repository	data/raw/source_artifacts/figure1/doyen_et_al_2012_article_manual	medium	no_local_result_artifact	run_article_pdf_supplement_or_data_availability_route_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_eef_regrants	EEF efficacy effectiveness regrants	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		eef	https://educationendowmentfoundation.org.uk/projects-and-evaluation/projects			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/eef_regrants	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_metaketa_i_2019	EGAP Metaketa I	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		github	https://github.com/egap/metaketa-i	https://github.com/egap/metaketa-i/archive/refs/heads/main.zip		non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/metaketa_i_2019	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_metaketa_iii_2021	EGAP Metaketa III	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/knje7/			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/metaketa_iii_2021	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_metaketa_iv_2021	EGAP Metaketa IV	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/tzy82/			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/metaketa_iv_2021	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_awesome_emdr_misinfo	EMDR and misinformation	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		github	https://github.com/ying531/awesome-replicability-data	https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/emdr_misinfo/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/mindbody_selfcentrality/replication_exp2_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/queue/replication_round1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/pain_coop/replication_registered_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/cleaniness_moral/replication_exp1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/lie_language/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/time_honest/replication_exp1_clean.csv		convertible_from_raw	unknown		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/awesome_emdr_misinfo_awesome_mindbody_selfcentrality_awesome_queue_awesome_pain_	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_eqipd_2022	EQIPD Arroyo-Araujo 2022	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/8f6yr/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/eqipd_2022	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_ern_pe_rrr_openneuro	ERN Pe psychometrics RRR	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		openneuro	https://openneuro.org/datasets/ds004602/versions/1.0.1			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/ern_pe_rrr_openneuro	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_eyewitness_ten_countries_2018	Eyewitness memory distortion in ten countries	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/a35rx/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/eyewitness_ten_countries_2018	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_fred_diff_2024	FReD current snapshot diff	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/9r62x/	https://osf.io/z5u9b		d_compatible	yes		yes	needs_result_bearing_artifact_on_disk	direct_download_or_api_snapshot	downloaded database export | API JSON snapshot | raw table | archive	data/raw/source_artifacts/figure1/fred_diff_2024	medium	no_local_result_artifact	run_direct_download_or_api_snapshot_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_greed_ses_2016	Greed by SES replications	replication_project	auto_integrate	figure1_candidate	figure1_replication_relevance	yes		osf	https://osf.io/92qkx/			convertible_from_raw	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/greed_ses_2016	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_ibl_repro_ephys_2024	IBL Reproducible Ephys	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		aws open data	https://registry.opendata.aws/ibl-reproducible-ephys/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/ibl_repro_ephys_2024	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_ies_systematic_replication	IES Systematic Replication awards	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		ies	https://ies.ed.gov/funding/research/programs/research-grants-focused-on-systematic-replication			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/ies_systematic_replication	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_independent_replication_initiative	Independent Replication Initiative	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		nature	https://www.nature.com/articles/sdata201682			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/independent_replication_initiative	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_jaljuli_kafkafi_2023	Jaljuli Kafkafi multi lab rodent replication	replication_project	stage_only	figure1_candidate	figure1_replication_relevance	yes		mouse phenome database	https://phenome.jax.org/			unknown	unknown		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/jaljuli_kafkafi_2023	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
figure1	plot1_replication_pairs	lead_angrist_learning_curve_2023	Learning Curve tutoring replication	replication_project	probe_only	figure1_candidate	figure1_replication_relevance	yes		openicpsr	https://www.openicpsr.org/openicpsr/project/189561/view			non_d_summary	yes		yes	needs_result_bearing_artifact_on_disk	landing_page_inventory_or_manual_resolution	mirrored source-family webpage | linked download | manual artifact target	data/raw/source_artifacts/figure1/angrist_learning_curve_2023	medium	no_local_result_artifact	run_landing_page_inventory_or_manual_resolution_to_get_result_bearing_artifact_on_disk	Goal is a local result-bearing artifact for this plot universe, not just a source-family landing page or bibliographic record.	2026-05-01
