corpus_database_id	merge_key	merge_basis	name	record_kind	inventory_status	source_family	domain_or_field	description	why_relevant	plot_universe_ids	current_scope_roles	figure1_replication_relevance	figure2_published_relevance	figure3_prereg_relevance	discovery_source	discovery_source_path	source_key	citation_key	landing_url	raw_url	host	access_class	access_status	local_raw_paths	backing_files	staged_paths	promoted_paths	expected_rows	known_rows	known_pair_rows	known_paper_units	known_test_rows	result_fields_available	has_d_or_convertible_effect	has_n	has_replication_pair_mapping	has_prereg_or_planning_info	has_publication_links	parser_family	parser_status	blocker_codes	next_action	notes	last_seen
corpus_db_eerland_2016_intentionality_csv	source_key:eerland 2016 intentionality.csv	source_key	Eerland 2016 Intentionality.csv	replication_project	integrated_live	Eerland/Hart direct-replication source in social psychology, covering intention-attribution, intentionality, and imagery experiments with public per-study CSVs.		Integrated replication-pair source with common D and N on both sides.	included in live build with 1 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Eerland 2016 Intentionality.csv	eerland2016hart					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/rrr/eerland/Intentionality.csv				1	1				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source.	2026-05-01
corpus_db_eerp_2016_supplement_manual	source_key:eerp 2016 supplement (manual)	source_key	EERP 2016 supplement (manual)	replication_project	integrated_live	Experimental Economics Replication Project, a coordinated replication of laboratory economics findings. Local rows use the Experimental Economics subset of the ReplicationSuccess RProjects object plus manual supplement rows.		Integrated replication-pair source with common D and N on both sides.	included in live build with 7 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	EERP 2016 supplement (manual)	camerer2016					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/manual_papers/eerp_2016_supplement.pdf				7	7				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source.	2026-05-01
corpus_db_eerp_effectdata_py	source_key:eerp effectdata.py	source_key	EERP effectdata.py	replication_project	catalog_not_integrated	Experimental Economics Replication Project, a coordinated replication of laboratory economics findings. Local rows use the Experimental Economics subset of the ReplicationSuccess RProjects object plus manual supplement rows.		Cataloged replication source not integrated into the live pair build.	source catalog knows this source but it is not integrated in the current build	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	EERP effectdata.py	camerer2016					catalog_only		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/eerp/effectdata.py				0	0				unknown	unknown	no				catalog_only	cross_check_only		Parsed and verified locally; retained as a cross-check on the EERP subset from RProjects.	2026-05-01
corpus_db_eerp_marketdata_zip	source_key:eerp marketdata.zip	source_key	EERP marketdata.zip	replication_project	catalog_not_integrated	Experimental Economics Replication Project, a coordinated replication of laboratory economics findings. Local rows use the Experimental Economics subset of the ReplicationSuccess RProjects object plus manual supplement rows.		Cataloged replication source not integrated into the live pair build.	source catalog knows this source but it is not integrated in the current build	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	EERP marketdata.zip	camerer2016					catalog_only		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/eerp/marketdata.zip				0	0				unknown	unknown	no				catalog_only			Public zip is real but carries market/survey side data, not a richer pair table.	2026-05-01
corpus_db_lead_metaketa_i_2019	source_key:lead::metaketa_i_2019	source_key	EGAP Metaketa I	replication_project	staged_only	EGAP Metaketa I is an EGAP Metaketa political-science field-experiment source; it is cataloged for replication/generalizability evidence but is not currently on the shared D/N pair axis.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=metric_not_on_shared_d_axis	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog | replication_source_worklist	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv | data/derived/replication_pairs/replication_source_worklist.csv	lead::metaketa_i_2019	metaketaIRepo					downloaded_payload_present	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/metaketa_i_2019	raw_lead_dir | staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/metaketa_i_2019__stage.csv			0	0				unknown	unknown	no				staged_only	metric_not_on_shared_d_axis	consider_native_metric_lane	generic_stage_csv | rows=1 | cols=14 | raw lead-harvest artifact directory present | downloaded_payload_present | landing_preview.bin, landing_probe.json, raw_download.json, raw_preview.bin, raw_probe.json, github_metaketa_i | Source is real but blocked by the current shared-D policy.	2026-05-01
lead_metaketa_i_2019	url:https://github.com/egap/metaketa-i	normalized_landing_url	EGAP Metaketa I	replication_project	stage_only	field_experiments			Harmonized multi-country replication with pooled anchor	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	metaketa_i_2019		https://github.com/egap/metaketa-i	https://github.com/egap/metaketa-i/archive/refs/heads/main.zip	GitHub	public						24					non_d_summary	yes		yes			field_metaketa	stage_only		stage_only	Harmonized multi-country replication with pooled anchor	2026-05-01
corpus_db_lead_metaketa_iii_2021	source_key:lead::metaketa_iii_2021	source_key	EGAP Metaketa III	replication_project	staged_only	EGAP Metaketa III is a coordinated natural-resource-governance field-experiment project. The local harvest now includes the parent replication package and Uganda, Brazil, and Costa Rica component payloads with R/Stata outputs.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=metric_not_on_shared_d_axis|source_not_pair_buildable	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	lead::metaketa_iii_2021	metaketaIIIProject					downloaded_payload_present	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/metaketa_iii_2021	raw_lead_dir; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/metaketa_iii_2021__stage.csv			0	0				unknown	unknown	no				staged_only	metric_not_on_shared_d_axis | source_not_pair_buildable		generic_stage_csv; rows=1; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__20170913AC_protocol_monitor_recruitment_20171106.pdf, osf_01_download.json, osf_02__20170913AC_protocol_monitor_training_20171106.pdf, osf_02_download.json, osf_03__20170913AC_protocol_encouragement_20171106.pdf, osf_03_download.json, osf_04__20170913AC_metaPAP_20171106.pdf, osf_04_download.json, osf_05__20170913AC_metaPAP_update_20190531.pdf, osf_05_download.json	2026-05-01
lead_metaketa_iii_2021	url:https://osf.io/knje7	normalized_landing_url	EGAP Metaketa III	replication_project	stage_only	field_experiments			Harmonized field replication with pooled anchor	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	metaketa_iii_2021		https://osf.io/knje7/		OSF	public						30					non_d_summary	yes		yes			field_metaketa	stage_only		stage_only	Harmonized field replication with pooled anchor	2026-05-01
corpus_db_lead_metaketa_iv_2021	source_key:lead::metaketa_iv_2021	source_key	EGAP Metaketa IV	replication_project	staged_only	EGAP Metaketa IV is the community-policing Metaketa. The local harvest now includes integrated OSF xqd3v RDS result outputs, article tables, and selected processed country files.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=metric_not_on_shared_d_axis|source_not_pair_buildable	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	lead::metaketa_iv_2021	metaketaIVProject					downloaded_payload_present	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/metaketa_iv_2021	raw_lead_dir; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/metaketa_iv_2021__stage.csv			0	0				unknown	unknown	no				staged_only	metric_not_on_shared_d_axis | source_not_pair_buildable		generic_stage_csv; rows=1; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_xqd3v_outputs, osf_xqd3v_selected	2026-05-01
lead_metaketa_iv_2021	url:https://osf.io/tzy82	normalized_landing_url	EGAP Metaketa IV	replication_project	stage_only	field_experiments			Community policing replication with pooled anchor	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	metaketa_iv_2021		https://osf.io/tzy82/		OSF	public						36					non_d_summary	yes		yes			field_metaketa	stage_only		stage_only	Community policing replication with pooled anchor	2026-05-01
lead_awesome_emdr_misinfo	url:https://github.com/ying531/awesome-replicability-data	normalized_landing_url	EMDR and misinformation	replication_project	auto_integrate	awesome_replicability_data			Paired original and replication participant CSVs	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	awesome_emdr_misinfo | awesome_mindbody_selfcentrality | awesome_queue | awesome_pain_coop | awesome_cleanliness_moral | awesome_lie_language | awesome_time_honest | awesome_climate_misinfo | awesome_pain_tolerance | awesome_body_dissatisfaction | awesome_priming_exercise		https://github.com/ying531/awesome-replicability-data	https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/emdr_misinfo/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/mindbody_selfcentrality/replication_exp2_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/queue/replication_round1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/pain_coop/replication_registered_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/cleaniness_moral/replication_exp1_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/lie_language/replication_clean.csv | https://raw.githubusercontent.com/ying531/awesome-replicability-data/main/host_data_paired/time_honest/replication_exp1_clean.csv	GitHub	public						2					convertible_from_raw	unknown		yes			paired_raw_participant_csvs	auto_integrate		auto_integrate	Paired original and replication participant CSVs | Two experiment paired raw dataset | Operations style replication with paired raw tables | Original plus pilot plus preregistered replication participant data | Cross language paired raw dataset | Large N paired raw dataset | Replication side only	2026-05-01
corpus_db_eprp_complete_data	source_key:eprp complete data	source_key	EPRP complete data	replication_project	integrated_live	Experimental Philosophy Replicability Project: coordinated replications of experimental-philosophy findings. Local rows use the project complete-data file and recover effect sizes from reported statistics where needed.		Integrated replication-pair source with common D and N on both sides.	included in live build with 34 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	EPRP complete data	cova2021estimating					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/eprp/XPhiReplicability_CompleteData.csv				34	34				unknown	unknown	yes				integrated			Direct project CSV; effect sizes are parsed directly or recovered from numeric analysis strings.	2026-05-01
lead_eqipd_2022	url:https://osf.io/8f6yr	normalized_landing_url	EQIPD Arroyo-Araujo 2022	replication_project	stage_only	preclinical			Preclinical pharmacology multi-lab dataset	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	eqipd_2022		https://osf.io/8f6yr/		OSF	public						60					unknown	unknown		yes			osf_project	stage_only		stage_only	Preclinical pharmacology multi-lab dataset	2026-05-01
corpus_db_eqipd_stagewise_open_field_lab_contrasts	source_key:eqipd stagewise open-field lab contrasts	source_key	EQIPD stagewise open-field lab contrasts	replication_project	integrated_live	EQIPD preclinical multi-lab project on replicability and generalizability of open-field findings under protocol harmonization. Local rows are stagewise lab contrasts converted to D/N where possible.		Integrated replication-pair source with common D and N on both sides.	included in live build with 7 integrated pair rows; family also retains pre-promotion artifacts	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	EQIPD stagewise open-field lab contrasts	arroyoaraujo2022eqipd					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/eqipd_2022	live_pair_source; promoted_file; raw_lead_dir; source_catalog_row; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/eqipd_2022__stage.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/eqipd_stage2_lab_rows__promoted_pairs.csv		7	7				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=21; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Stage_2_local_protocol_data.csv, osf_01_download.json, osf_02__Stage_2_harmonized_cohort_data.csv, osf_02_download.json, osf_03__Stage_2_heterogenized_cohort_data.csv, osf_03_download.json, osf_04__Stage_3_data.csv, osf_04_download.json, osf_05__Stage_1_data.csv, osf_05_download.json	2026-05-01
lead_ern_pe_rrr_openneuro	url:https://openneuro.org/datasets/ds004602/versions/1.0.1	normalized_landing_url	ERN Pe psychometrics RRR	replication_project	probe_only	neuroscience			OpenNeuro sign in required	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	ern_pe_rrr_openneuro		https://openneuro.org/datasets/ds004602/versions/1.0.1		OpenNeuro	yes_login						200					unknown	unknown		yes			openneuro_bids	probe_only		probe_only	OpenNeuro sign in required	2026-05-01
corpus_db_lead_ern_pe_rrr_openneuro	source_key:lead::ern_pe_rrr_openneuro	source_key	ERN Pe RRR OpenNeuro	replication_project	staged_only	Registered Replication Report material for ERN/Pe psychometrics. OpenNeuro provides raw EEG and OSF 8cbua provides summary and analysis artifacts, but these are native ERP materials rather than a compact pair table.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=metric_not_on_shared_d_axis|original_side_missing	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog | replication_source_worklist	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv | data/derived/replication_pairs/replication_source_worklist.csv	lead::ern_pe_rrr_openneuro	ernPeRrrOpenNeuro					downloaded_payload_present	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/ern_pe_rrr_openneuro	raw_lead_dir | staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/ern_pe_rrr_openneuro__stage.csv			0	0				unknown	unknown	no				staged_only	metric_not_on_shared_d_axis | original_side_missing	consider_native_metric_lane	generic_stage_csv | rows=1 | cols=14 | raw lead-harvest artifact directory present | downloaded_payload_present | landing_preview.bin, landing_probe.json, osf_8cbua_7ku9r, osf_8cbua_yszgv | Source is real but blocked by the current shared-D policy.	2026-05-01
corpus_db_eyewitness_ten_country_paper_table_rescue	source_key:eyewitness ten-country paper table rescue	source_key	Eyewitness memory distortion in ten countries	replication_project	integrated_live	Cross-national eyewitness-memory replication/generalizability source on memory distortion across ten countries. The checked a35rx OSF node still has empty public storage, but the accepted-manuscript forest plot reports original New Zealand and country-level Hedges-g/N values, allowing a five-row paper-table rescue.		Integrated replication-pair source with common D and N on both sides.	included in live build with 5 integrated pair rows; family also retains pre-promotion artifacts; other artifact notes: promotion_blocker=missing_machine_readable_pair_results	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Eyewitness ten-country paper table rescue	ito2018eyewitnessTenCountries					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/eyewitness_ten_countries_2018	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/eyewitness_ten_countries_2018/eyewitness_ten_country_accepted_manuscript_figure3.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/eyewitness_ten_countries_2018__stage.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/eyewitness_ten_country_paper_table_rescue__promoted_pairs.csv		5	5				unknown	unknown	yes				integrated	missing_machine_readable_pair_results		Auto-discovered promoted harvested lead source.	2026-05-01
lead_eyewitness_ten_countries_2018	url:https://osf.io/a35rx	normalized_landing_url	Eyewitness memory distortion in ten countries	replication_project	auto_integrate	legal_psychology			Ten country co-witness discussion replication	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	eyewitness_ten_countries_2018		https://osf.io/a35rx/		OSF	public						10					unknown	unknown		yes			osf_project	auto_integrate		auto_integrate	Ten country co-witness discussion replication	2026-05-01
lead_fred_diff_2024	url:https://osf.io/9r62x	normalized_landing_url	FReD current snapshot diff	replication_project	needs_source_inventory	FReD			Diff only source never bulk re-ingest	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	fred_diff_2024 | 9r62x		https://osf.io/9r62x/	https://osf.io/z5u9b	OSF	public						500					d_compatible	yes		yes			fred_diff	probe_only		inventory_osf_9r62x_files_and_map_to_existing_fred_parser_outputs	Diff only source never bulk re-ingest | review_cue=figure1_search_leads | decision=keep_in_corpora_and_databases | confidence=high | reason=The OSF node explicitly contains materials and data for the FORRT Replication Database/FReD, a major source of original and replication findings. It belongs in source-family inventory.	2026-05-02
corpus_db_fred_filtered_pair_table	source_key:fred filtered pair table	source_key	FReD filtered pair table	replication_project	integrated_live	FORRT/FReD is a living replication database that aggregates large-scale replication projects, public replication lists, and individual submissions. Rows pair a replication study with the original study it targets, mostly psychology and adjacent social/behavioral claims.		Integrated replication-pair source with common D and N on both sides.	included in live build with 843 integrated pair rows; family also retains pre-promotion artifacts	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	FReD filtered pair table	tosh2024					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/fred_diff_2024	live_pair_source; raw_lead_dir; source_catalog_row; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/fred_diff_2024__stage.csv			843	843				unknown	unknown	yes				integrated			Build keeps only FReD rows whose original and replication effect types can be converted to the common D-like axis, while excluding obvious legacy-overlap prefixes and rows that look like secondary-data, syntax/output, reanalysis, or other non-new-sample replications. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__dataset_empty.csv, osf_01_download.json, osf_02__fred_codebook.xlsx, osf_02_download.json, osf_03__percentagessummary.xlsx, osf_03_download.json, osf_04__Calls_for_Results.xlsx, osf_04_download.json, osf_05__ESconversion.xlsx, osf_05_download.json	2026-05-01
corpus_db_galak_et_al_2012_psi_meta_analysis_manual	source_key:galak et al. 2012 psi meta-analysis (manual)	source_key	Galak et al. 2012 psi meta-analysis (manual)	replication_project	integrated_live	Manual extraction from Galak et al.'s replication/meta-analysis of Bem-style psi effects, a parapsychology limit-case direct-replication source.		Integrated replication-pair source with common D and N on both sides.	included in live build with 1 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Galak et al. 2012 psi meta-analysis (manual)	galak2012psi					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/manual_papers/galak_2012_psi.pdf				1	1				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source.	2026-05-01
corpus_db_greed_x_ses_meta_analysis_script	source_key:greed x ses meta-analysis script	source_key	Greed by SES replications	replication_project	integrated_live	Social-psychology direct-replication source testing the reported relationship between socioeconomic status and greed-related behavior.		Integrated replication-pair source with common D and N on both sides.	included in live build with 1 integrated pair rows; family also retains pre-promotion artifacts; other artifact notes: promotion_blocker=parser_family_not_implemented	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Greed x SES meta-analysis script	balakrishnan2017greed					integrated	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/greed_ses_2016	live_pair_source; promoted_file; raw_lead_dir; source_catalog_row; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/greed_ses_2016__stage.csv	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/promoted/greed_ses_replications__promoted_pairs.csv		1	1				unknown	unknown	yes				integrated	parser_not_implemented		Auto-discovered promoted harvested lead source. | generic_stage_csv; rows=1; cols=14 | live integrated source summary | promoted pair table; rows=4; cols=14 | raw lead-harvest artifact directory present; downloaded_payload_present; landing_preview.bin, landing_probe.json, osf_01__Raw_Replication_1_mTurk_.csv, osf_01_download.json, osf_02__Replication_4_Data.sav, osf_02_download.json, osf_03__Raw_Replication_3_mTurk_.csv, osf_03_download.json, osf_04__Replication_2_Data.sav, osf_04_download.json, osf_05__Replication_1_Data_Corrected.sav, osf_05_download.json	2026-05-01
lead_greed_ses_2016	url:https://osf.io/92qkx	normalized_landing_url	Greed by SES replications	replication_project	auto_integrate	scientific_data			Scientific Data multi replication OSF project	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	greed_ses_2016		https://osf.io/92qkx/		OSF	public						4					convertible_from_raw	unknown		yes			osf_project	auto_integrate		auto_integrate	Scientific Data multi replication OSF project	2026-05-01
corpus_db_hagger_2016_rtv_csv	source_key:hagger 2016 rtv.csv	source_key	Hagger 2016 RTV.csv	replication_project	integrated_live	RRR Hagger 2016 is a registered-replication source in psychology, normally a multi-lab direct replication of one target effect; local rows use public site, aggregate, or manual source files where D/N is recoverable.		Integrated replication-pair source with common D and N on both sides.	included in live build with 1 integrated pair rows	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	Hagger 2016 RTV.csv	hagger2016egodepletion					integrated		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/rrr/hagger/RTV.csv				1	1				unknown	unknown	yes				integrated			Auto-discovered promoted harvested lead source.	2026-05-01
corpus_db_i4r_public_workbook	source_key:i4r public workbook	source_key	I4R public workbook	replication_project	catalog_not_integrated	Institute for Replication public meta-database workbook covering computational reproducibility, coding errors, and robustness checks for economics and political-science papers. It is large and useful context, but its estimate-level sheet is coefficient/SE robustness material rather than new-sample original-versus-replication D/N pairs.		Cataloged replication source not integrated into the live pair build.	source catalog knows this source but it is not integrated in the current build	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	I4R public workbook	i4rPublicWorkbook					catalog_only		/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/i4r/meta_database.xlsx				0	0				unknown	unknown	no				catalog_only			Public workbook is real and current, but the estimate-level sheet is a robustness-check coefficient/SE table rather than a standardized effect-size pair table.	2026-05-01
corpus_db_lead_ibl_repro_ephys_2024	source_key:lead::ibl_repro_ephys_2024	source_key	IBL reproducible electrophysiology	replication_project	staged_only	IBL reproducible electrophysiology is a neuroscience replication/generalizability source, cataloged for potential pair construction where a common effect-size and N policy is available.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=metric_not_on_shared_d_axis|source_not_pair_buildable	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	lead::ibl_repro_ephys_2024	iblReproEphysAws					landing_probe_only	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/ibl_repro_ephys_2024	raw_lead_dir; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/ibl_repro_ephys_2024__stage.csv			0	0				unknown	unknown	no				staged_only	metric_not_on_shared_d_axis | source_not_pair_buildable		generic_stage_csv; rows=1; cols=14 | raw lead-harvest artifact directory present; landing_probe_only; landing_preview.bin, landing_probe.json	2026-05-01
lead_ibl_repro_ephys_2024	url:https://registry.opendata.aws/ibl-reproducible-ephys	normalized_landing_url	IBL Reproducible Ephys	replication_project	probe_only	systems_neuroscience			AWS loader needed	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	ibl_repro_ephys_2024		https://registry.opendata.aws/ibl-reproducible-ephys/		AWS Open Data	yes_login						121					unknown	unknown		yes			aws_manifest	probe_only		probe_only	AWS loader needed	2026-05-01
corpus_db_lead_ies_systematic_replication	source_key:lead::ies_systematic_replication	source_key	IES systematic replication awards	replication_project	staged_only	IES systematic replication awards is an education or learning-intervention replication source, cataloged as a potential pair family rather than a broad paper sample.		Staged harvested source with a current promotion blocker.	staged artifact exists but not promoted; blocker/status: promotion_blocker=source_not_pair_buildable	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	plot1_source_catalog	data/derived/effect_inflation_dataset/plot1_replication_source_catalog.csv	lead::ies_systematic_replication	iesSystematicReplicationAwards					landing_probe_only	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/raw/replication_projects/lead_harvest/ies_systematic_replication	raw_lead_dir; staged_file	/media/skynet3/8tb_a1/rwd_github_private/PublishedSmallNStudiesDon-tMatter/data/derived/replication_pairs/harvest/staged/ies_systematic_replication__stage.csv			0	0				unknown	unknown	no				staged_only	source_not_pair_buildable		generic_stage_csv; rows=1; cols=14 | raw lead-harvest artifact directory present; landing_probe_only; landing_preview.bin, landing_probe.json	2026-05-01
lead_ies_systematic_replication	url:https://ies.ed.gov/funding/research/programs/research-grants-focused-on-systematic-replication	normalized_landing_url	IES Systematic Replication awards	replication_project	probe_only	education			Scattered per-award deposits	plot1_replication_pairs	figure1_candidate	yes	unknown	unknown	replication_lead_registry	data/raw/replication_projects/lead_registry.csv	ies_systematic_replication		https://ies.ed.gov/funding/research/programs/research-grants-focused-on-systematic-replication		IES	public						40					non_d_summary	yes		yes			program_index	probe_only		probe_only	Scattered per-award deposits	2026-05-01
