manifest_path	name	record_kind	inventory_status	new_to_baseline_manifest	landing_url	source_key	why_relevant	next_action
steps/searches/figure1/corporasearch-repository-expanded-replication-corpus-database-package.json	Psych 9702 Replication Project Template	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/x4w8p/	x4w8p	"Matched Figure 1 repository search query '""replication project"" ""coded data"" ""original study""'; lead_classification=corpus_database_or_project_signal; score=14; reasons=strong_phrase:replication project | pair_term:original study | data_term:data | data_term:osf | replication_word | original_word | repository_data_surface"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-repository-expanded-replication-corpus-database-package.json	Replication value as a function of citation metrics and sample size	candidate_repository_package	discovered_search_lead	yes	https://osf.io/e35pu/	e35pu	"Matched Figure 1 repository search query '""replication"" ""original"" ""sample size"" ""effect size""'; lead_classification=repository_hit_without_corpus_confirmation; score=10; reasons=pair_term:sample size | data_term:data | replication_word | original_word | effect_or_sample_size_phrase | repository_data_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-expanded-replication-corpus-database-package.json	Replication value as a function of citation metrics and sample size	candidate_repository_package	discovered_search_lead	yes	https://osf.io/tuymj/	tuymj	"Matched Figure 1 repository search query '""replication"" ""original"" ""sample size"" ""effect size""'; lead_classification=repository_hit_without_corpus_confirmation; score=10; reasons=pair_term:sample size | data_term:data | replication_word | original_word | effect_or_sample_size_phrase | repository_data_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-expanded-replication-corpus-database-package.json	Data of the REST-meta-MDD Project from DIRECT Consortium	candidate_repository_package	discovered_search_lead	yes	https://www.scidb.cn/detail?dataSetId=cbeb3c7124bf47a6af7b3236a3aaf3a8	10.57760/sciencedb.o00115.00013	"Matched Figure 1 repository search query '""replication"" ""original"" ""sample size"" ""effect size""'; lead_classification=repository_hit_without_corpus_confirmation; score=8; reasons=pair_term:sample size | data_term:data | original_word | effect_or_sample_size_phrase | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Using Cubic Splines in Crop Insurance Models – A Replication Study	candidate_repository_package	discovered_search_lead	yes	https://zenodo.org/records/17077529	17077529	"Matched Figure 1 repository search query '""direct replication"" ""original study"" ""data""'; lead_classification=repository_hit_without_corpus_confirmation; score=11; reasons=strong_phrase:replication studies | data_term:data | replication_word | original_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Data from: Evaluating the foraging performance of individual honey bees in different environments with automated field RFID systems	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.5061/dryad.83bk3j9s6	doi:10.5061/dryad.83bk3j9s6	"Matched Figure 1 repository search query '""large-scale replication"" ""data""'; lead_classification=corpus_database_or_project_signal; score=10; reasons=strong_phrase:large-scale replication | data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	"A Dataset for a Paper Entitled ""The Popularity Hypothesis in Software Security: A Large-Scale Replication with PHP Packages"""	candidate_corpus_or_database	discovered_search_lead	yes	https://zenodo.org/records/14852281	14852281	"Matched Figure 1 repository search query '""large-scale replication"" ""data""'; lead_classification=corpus_database_or_project_signal; score=10; reasons=strong_phrase:large-scale replication | data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	ljcolling/attentional_snarc V1.0	candidate_corpus_or_database	discovered_search_lead	yes	https://zenodo.org/records/3738555	3738555	"Matched Figure 1 repository search query '""registered replication report"" ""data""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:registered replication report | data_term:repository | replication_word"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Replication of the Reliability Prediction for Health-Related Content A Replicability Study	candidate_repository_package	discovered_search_lead	yes	https://zenodo.org/records/7587436	7587436	"Matched Figure 1 repository search query '""replication database"" ""original"" ""replication""'; lead_classification=repository_hit_without_corpus_confirmation; score=8; reasons=pair_term:original study | data_term:code | replication_word | original_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Software Development Effort Estimation	candidate_repository_package	discovered_search_lead	yes	https://zenodo.org/records/17277139	17277139	"Matched Figure 1 repository search query '""replication database"" ""original"" ""replication""'; lead_classification=repository_hit_without_corpus_confirmation; score=8; reasons=data_term:data | data_term:dataset | data_term:repository | replication_word | original_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	The coevolution of effort and replication, recreated, replicated and corrected	candidate_repository_package	discovered_search_lead	yes	https://zenodo.org/records/7547729	7547729	"Matched Figure 1 repository search query '""replication database"" ""original"" ""replication""'; lead_classification=repository_hit_without_corpus_confirmation; score=8; reasons=pair_term:original study | data_term:data | replication_word | original_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	A Replication Dataset for Fundamental Frequency Estimation	candidate_repository_package	discovered_search_lead	yes	https://zenodo.org/records/3904389	3904389	"Matched Figure 1 repository search query '""replication dataset"" ""original study""'; lead_classification=repository_hit_without_corpus_confirmation; score=6; reasons=data_term:data | data_term:dataset | data_term:code | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	FulvioCorsi/ReplicationData-FromRotationalToScalarInvariance: First public release of replication dataset	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/15615258	15615258	"Matched Figure 1 repository search query '""replication dataset"" ""original study""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	pass-study-replication-dataset-msr25	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/14066441	14066441	"Matched Figure 1 repository search query '""replication dataset"" ""original study""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Replication Dataset for Improving Normalized Hurricane Damages	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/7268305	7268305	"Matched Figure 1 repository search query '""replication dataset"" ""original study""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	Visitor and Kangaroo: A Yarbus Replication Dataset	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/18713736	18713736	"Matched Figure 1 repository search query '""replication dataset"" ""original study""'; lead_classification=repository_hit_without_corpus_confirmation; score=5; reasons=data_term:data | data_term:dataset | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	PFG data	candidate_repository_package	needs_triage_search_lead	yes	https://figshare.com/articles/dataset/PFG_data/32147980	32147980	"Matched Figure 1 repository search query '""study_pair_id"" replication'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	ljcolling/FischerRRR-eyetracking: Fischer et al (2003) multi-lab replication main task	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/3406447	3406447	"Matched Figure 1 repository search query '""multi-lab replication"" ""data""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:code | replication_word | dataset_metadata_surface"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-repository-provider-expanded-zenodo-figshare-dryad-replication-corpus-database-package.json	RADx Data Hub Global Codebook	candidate_repository_package	needs_triage_search_lead	yes	https://zenodo.org/records/16754495	16754495	"Matched Figure 1 repository search query '""direct replication"" ""original study"" ""data""'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=pair_term:original study | data_term:data | data_term:code | original_word | dataset_metadata_surface | no_replication_language_penalty"	triage_repository_for_pair_table_or_individual_route
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Psychologists Update their Beliefs About Effect Sizes After Replication Studies	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.31234/osf.io/hjcm4	https://openalex.org/W4242408708	"Matched Figure 1 citation search query '""Registered Replication Report"" ""supplementary data""'; lead_classification=corpus_database_or_project_signal; score=21; reasons=strong_phrase:replication project | strong_phrase:large-scale replication | strong_phrase:replication studies | pair_term:effect size | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Die Vertrauenswürdigkeit von Replikationen : Der Einfluss von Präregistrierungen auf den Replikationserfolg	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.20378/irb-105013	https://openalex.org/W4405610981	"Matched Figure 1 citation search query '""FORRT"" ""Replication Database""'; lead_classification=corpus_database_or_project_signal; score=12; reasons=strong_phrase:replication database | data_term:data | data_term:database | replication_word | metadata_corpus_signal | query_phrase_in_text"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	FORRT Replication Database (frozen version from 08/2024)	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/c9rny/	c9rny	"Matched Figure 1 citation search query '""FReD"" ""Replication Database""'; lead_classification=corpus_database_or_project_signal; score=12; reasons=strong_phrase:replication database | data_term:data | data_term:database | replication_word | repository_data_surface | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Replication Data from the Reproducibility Project: Cancer Biology	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/nh23b/	nh23b	"Matched Figure 1 citation search query '""Reproducibility Project: Cancer Biology"" ""effect level data""'; lead_classification=corpus_database_or_project_signal; score=12; reasons=strong_phrase:reproducibility project | data_term:data | data_term:dataset | replication_word | repository_data_surface | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Many Labs 3: ELM Follow Up Study	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/chxja/	chxja	"Matched Figure 1 citation search query '""Many Labs 3"" replication data'; lead_classification=corpus_database_or_project_signal; score=11; reasons=strong_phrase:many labs | pair_term:original effect | replication_word | original_word"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Many Labs 3: Evaluating participant pool quality across the academic semester via replication	candidate_corpus_or_database	discovered_search_lead	no	https://osf.io/xim23/	xim23	"Matched Figure 1 citation search query '""Many Labs 3"" replication data'; lead_classification=corpus_database_or_project_signal; score=11; reasons=strong_phrase:many labs | data_term:data | replication_word | repository_data_surface | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Many Labs 3: Evaluating participant pool quality across the academic semester via replication	candidate_corpus_or_database	discovered_search_lead	no	https://osf.io/652ze/	652ze	"Matched Figure 1 citation search query '""Many Labs 3"" replication data'; lead_classification=corpus_database_or_project_signal; score=11; reasons=strong_phrase:many labs | data_term:data | replication_word | repository_data_surface | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	[complete] Needed: Data collection partners for Many Labs 5 (ML5) replication of Albarracín et al. 2008, Study 7	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/beptk/	beptk	"Matched Figure 1 citation search query '""Many Labs 5"" replication data'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:many labs | data_term:data | replication_word | repository_data_surface"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Predicting success in Stage 1 of the Social Sciences Replication Project	candidate_corpus_or_database	discovered_search_lead	no	https://osf.io/5ec94/	5ec94	"Matched Figure 1 citation search query '""Social Science Replication Project"" data'; lead_classification=corpus_database_or_project_signal; score=9; reasons=strong_phrase:replication project | replication_word | metadata_corpus_signal"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	ljcolling/attentional_snarc V1.0	candidate_corpus_or_database	discovered_search_lead	yes	https://zenodo.org/records/3738555	3738555	"Matched Figure 1 citation search query '""Registered Replication Report"" ""supplementary data""'; lead_classification=corpus_database_or_project_signal; score=8; reasons=strong_phrase:registered replication report | data_term:repository | replication_word"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Improving Statistical Analysis in Team Science: The Case of a Bayesian Multiverse of Many Labs 4	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.31234/osf.io/cb9er	https://openalex.org/W3163808281	"Matched Figure 1 citation search query '""Many Labs 4"" replication data'; lead_classification=corpus_database_or_project_signal; score=7; reasons=strong_phrase:many labs | pair_term:full-scale | data_term:data | metadata_corpus_signal | no_replication_language_penalty"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Improving Statistical Analysis in Team Science: The Case of a Bayesian Multiverse of Many Labs 4	candidate_corpus_or_database	discovered_search_lead	yes	https://doi.org/10.1177/25152459231182318	https://openalex.org/W4386123375	"Matched Figure 1 citation search query '""Many Labs 4"" replication data'; lead_classification=corpus_database_or_project_signal; score=7; reasons=strong_phrase:many labs | pair_term:full-scale | data_term:data | metadata_corpus_signal | no_replication_language_penalty"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-sourcefamily-expanded-known-replication-project-aliases.json	Does Spending Money on Others Promote Happiness? A Registered Replication Report (RRR)	candidate_corpus_or_database	discovered_search_lead	yes	https://osf.io/76kx3/	76kx3	"Matched Figure 1 citation search query '""RRR"" ""registered replication report"" data'; lead_classification=corpus_database_or_project_signal; score=7; reasons=strong_phrase:registered replication report | replication_word"	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-specialsurfaces-expanded-openreview-rescience-gpt-source-family-pages.json	FORRT large-scale replication projects hub	candidate_corpus_or_database	discovered_search_lead	yes	https://forrt.org/replication-hub/large-scale-replication-projects/	https://forrt.org/replication-hub/large-scale-replication-projects/	Matched Figure 1 repository search query 'FORRT large-scale replication projects'; lead_classification=corpus_database_or_project_signal; score=15; reasons=strong_phrase:replication project | strong_phrase:large-scale replication | data_term:data | data_term:database | replication_word | query_phrase_in_text	triage_landing_page_or_package_for_pair_table
steps/searches/figure1/corporasearch-specialsurfaces-expanded-openreview-rescience-gpt-source-family-pages.json	ReScience C contents	candidate_repository_package	needs_triage_search_lead	yes	https://rescience.github.io/read/	https://rescience.github.io/read/	Matched Figure 1 repository search query 'ReScience C replication contents code DOI review URL'; lead_classification=repository_hit_without_corpus_confirmation; score=4; reasons=data_term:data | data_term:code | replication_word	triage_repository_for_pair_table_or_individual_route
