candidate_key	candidate_name	priority	initial_decision	current_repo_status	url	status	http_status	content_type	local_path	sha256	size_bytes	elapsed_sec	error
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	mirror_first_net_new	maybe_pass_after_custom_parser	not_integrated_seen_as_net_new	https://replications.clearerthinking.org/get-involved	already_local	200	text/html; charset=UTF-8	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/transparent_replications_clearer_thinking/3cd3bdad41ad__get-involved.html	1db9200011a39bc11126cd3e32ca9d2ffab16df5b5c5d5cb76dba7b6b2586ba5	115052	0.38	
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	mirror_first_net_new	maybe_pass_after_custom_parser	not_integrated_seen_as_net_new	https://replications.clearerthinking.org/volunteer	already_local	200	text/html; charset=UTF-8	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/transparent_replications_clearer_thinking/dd9357aa0379__volunteer.html	0a40f0eda656ac468c668e46e8e30a5a26a8cec221fab908b9998f93eb1cd9d9	3178	0.42	
transparent_replications_clearer_thinking	Transparent Replications by Clearer Thinking	mirror_first_net_new	maybe_pass_after_custom_parser	not_integrated_seen_as_net_new	https://www.clearerthinking.org/post/our-new-project-to-help-fix-the-replication-crisis-in-psychology	already_local	200	text/html; charset=UTF-8	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/transparent_replications_clearer_thinking/48939ee12101__our-new-project-to-help-fix-the-replication-crisis-in-psychology.html	a3dab3b42dcad3d0a558da7674ec5039f7f05c5df1fca9f2d819ff60b990cb2b	873315	0.15	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://doi.org/10.17605/OSF.IO/MY5GN	already_local	200	text/html	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/31720345a216__MY5GN.html	c1df7be23f683d962a8550695672438d011bf23ec574a572af356cfeb5038c53	4190	0.46	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/6p3nh/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/690d4943f454__6p3nh.bin	e1a516d9aff080bcae0efe9d3a8a01d9f83c29b69a4bcfca0a4411e16d842b09	23594	1.11	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/f7aut/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/c4a368223d88__f7aut.bin	a8d17e911115950a0bb38e815ab01eeec66a01c666ae8b9d9c116ce88b53dda0	16614	1.93	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/knue8/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/73f1900821ec__knue8.bin	e1023f6146f835d73dd44a5ba378ec678bb65ad7bfa113c47d86997d8d66f123	51238	1.14	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/tqp75/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/a9c9bd7f4d4f__tqp75.bin	92a8457962e7626e97e9ea6a4998933d6897538054ec5e6326647b7ceac1300d	14815	2.04	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/vfwqe/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/4c247ba3c137__vfwqe.bin	170b1c6565952e596f54fd9d148eead27cce631cb6d80fec4512f519f741c8d0	329271	1.19	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/w64jq/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/b669f1bbabd4__w64jq.bin	9dd826823fdecf6d701036a3dadb1b0ad7365204a8d921ee0e79d38d4465c1be	468742	2.18	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/download/xfmbw/	already_local	200	application/octet-stream	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/cb0a8a608bdb__xfmbw.bin	45cfe0302528b1e745c613a5df838d7d3b22402b0c34a4560f5e0def3c6fd50e	32493466	1.27	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://osf.io/my5gn/	already_local	200	text/html	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/33c703c2e41c__my5gn.html	c1df7be23f683d962a8550695672438d011bf23ec574a572af356cfeb5038c53	4190	0.19	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://repeatinitiative.org/	already_local	200	text/html; charset=UTF-8	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/29bd3b23af79__repeatinitiative.org	7b1f106fcb3567c59e39fcd06ab454c56cf9cf79ddb7a87c0912db0c16f155c3	65330	1.00	
repeat_initiative	REPEAT Initiative	mirror_first_net_new	promoted_after_custom_parser_method_labeled	promoted_live_rows_batch2	https://www.nature.com/articles/s41467-022-32310-3	already_local	200	"text/html; charset=""UTF-8"""	data/raw/replication_projects/lead_harvest/gpt_many_replication_candidates_20260504/repeat_initiative/656f87ba3691__s41467-022-32310-3.html	38a0d21d6571fcfa833dc2696bdf5a3a7fcc662062ccb09a5214903ef4726414	413776	1.48	
