source_file_id	source_id	source_byte_class	file_role	media_type_sniffed	byte_size	local_path	local_file_exists	parser_priority_rank	parser_route	recommended_parser_stack	level6_track	linked_source_result_count	linked_unverified_result_count	linked_evidence_levels	linked_source_result_ids	linked_result_labels	worklist_status	next_action
file_l5_bc105d0dd8fd	work_title_untx_corrected_by_creatinine_50_nmol_mmol_at_week_13	registry_record_full	registry_record	html	94241	data/cache/provenance_level5/sample_300/sr_efa55a2812ef__clinicaltrials_html__clinicaltrials.gov_study_nct00104650.html	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_efa55a2812ef	uNTx (Corrected by Creatinine) < 50 Nmol/mmol at Week 13	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_0b3f4f081dcf	work_title_change_in_positive_and_negative_syndrome_scale_panss_total_score_f	registry_record_full	registry_record	json	58837	data/cache/provenance_level5/sample_300/sr_f2d67c41c94e__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct00590577.json	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_f2d67c41c94e	Change in Positive and Negative Syndrome Scale (PANSS) Total Score From Baseline to Week 13 or the Last Post-baseline Assessment	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_b33b67f86932	work_title_change_in_positive_and_negative_syndrome_scale_panss_total_score_f	registry_record_full	registry_record	html	94241	data/cache/provenance_level5/sample_300/sr_f2d67c41c94e__clinicaltrials_html__clinicaltrials.gov_study_nct00590577.html	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_f2d67c41c94e	Change in Positive and Negative Syndrome Scale (PANSS) Total Score From Baseline to Week 13 or the Last Post-baseline Assessment	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_8c7c9aea7cae	work_title_sulindac_effects_on_apoptosis_in_atypical_nevi	registry_record_full	registry_record	json	27343	data/cache/provenance_level5/sample_300/sr_fd9b4c04ec6f__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct00841204.json	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_fd9b4c04ec6f	Sulindac Effects on Apoptosis in Atypical Nevi	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_445ff817ba10	work_title_sulindac_effects_on_apoptosis_in_atypical_nevi	registry_record_full	registry_record	html	94241	data/cache/provenance_level5/sample_300/sr_fd9b4c04ec6f__clinicaltrials_html__clinicaltrials.gov_study_nct00841204.html	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_fd9b4c04ec6f	Sulindac Effects on Apoptosis in Atypical Nevi	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_74ceb8569f34	work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	registry_record_full	registry_record	json	346487	data/cache/provenance_level5/sample_300/sr_fdf78d9e9f66__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct00793624.json	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_fdf78d9e9f66	Forced Expiratory Volume in One Second (FEV1) Area Under Curve 0-3 Hour (h) (AUC 0-3h) Response at 24 Weeks	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_85bc39bdc8a7	work_title_forced_expiratory_volume_in_one_second_fev1_area_under_curve_0_3_h	registry_record_full	registry_record	html	94241	data/cache/provenance_level5/sample_300/sr_fdf78d9e9f66__clinicaltrials_html__clinicaltrials.gov_study_nct00793624.html	True	1	registry_json	already handled by CT.gov verifier where du2024; JSONPath verifier for other registries	registry_value_verifier	1	0	6	sr_fdf78d9e9f66	Forced Expiratory Volume in One Second (FEV1) Area Under Curve 0-3 Hour (h) (AUC 0-3h) Response at 24 Weeks	handled_by_ctgov_verifier	No action for linked pilot rows; CT.gov verifier already recomputed D/N.
file_l5_fa9bcf5dda34	work_title_young_l_durwin_a_j_2013_moral_realism_as_moral_motivation_the_impa	full_article_xml	full_article	xml	1851	data/cache/provenance_level5/sample_300/sr_03355505d651__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0022103112002375_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_03355505d651	Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_35508e6fea7d	work_title_du145_cell_proliferation_between_sipten_siptenp1_and_siptenp1	full_article_xml	full_article	xml	4555	data/cache/provenance_level5/sample_300/sr_0a95dbeefcd1__crossref_work_json_source_url_2__cdn.elifesciences.org_articles_11802_elife-11802-v1.xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_0a95dbeefcd1	DU145 cell proliferation between siPTEN+siPTENP1 and siPTENP1	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_97d944e1e374	work_plot2_button_nord_neuroscience_shum_258_408	full_article_xml	full_article	xml	1825	data/cache/provenance_level5/sample_300/sr_0d80ddf31d89__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0028393211000674_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_0d80ddf31d89	plot2::Shum_258	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c7062d284fe2	work_title_aflibercept_versus_placebo_in_combination_with_docetaxel_and_predn	full_article_xml	full_article	xml	1942	data/cache/provenance_level5/sample_300/sr_1ba37b2938cd__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s1470204513701840_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_1ba37b2938cd	Aflibercept versus placebo in combination with docetaxel and prednisone for treatment of men with metastatic castration-resistant prostate cancer (VENICE): a phase 3, double-blind randomised trial.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_6362d77730d2	work_plot2_button_nord_neuroscience_oldershaw_214_337	full_article_xml	full_article	xml	1831	data/cache/provenance_level5/sample_300/sr_2688beda5935__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s014976341000182x_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_2688beda5935	plot2::Oldershaw_214	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_7272920f9939	work_title_more_effort_is_expected_to_perform_an_additional_unit_of_work_when	full_article_xml	full_article	xml	1762	data/cache/provenance_level5/sample_300/sr_2af4bf57e7ef__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0010028598907083_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_2af4bf57e7ef	More effort is expected to perform an additional unit of work when one is closer to than farther away from a goal, as one is outperforming and moving away from it	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_5fb9827d3244	work_title_association_of_fads1_2_locus_variants_and_polyunsaturated_fatty_ac	full_article_xml	full_article	xml	110816	data/cache/provenance_level5/sample_300/sr_32884f9211fb__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_7081150_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_32884f9211fb	Association of FADS1/2 Locus Variants and Polyunsaturated Fatty Acids With Aortic Stenosis.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_fbb4432c8442	work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	full_article_xml	full_article	xml	133212	data/cache/provenance_level5/sample_300/sr_34e03261c24d__europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_3718034_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_34e03261c24d	Development of muscularity and weight concerns in heterosexual and sexual minority males.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_0a1c64a11aa7	work_title_a_common_variant_in_the_setd7_gene_predicts_serum_lycopene_concent	full_article_xml	full_article	xml	106108	data/cache/provenance_level5/sample_300/sr_37178bbf2376__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_4772045_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_37178bbf2376	A Common Variant in the SETD7 Gene Predicts Serum Lycopene Concentrations.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_7d0437fa8e38	work_title_t_27_2_71	full_article_xml	full_article	xml	61752	data/cache/provenance_level5/sample_300/sr_3c4b03e17612__europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_4684163_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_3c4b03e17612	t(27)=2.71	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_86a34ec9ab13	work_plot2_metabus_open_bosco_jap_95_1_122_4496	full_article_xml	full_article	xml	1791	data/cache/provenance_level5/sample_300/sr_3cda92191f17__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0962184912000121_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_3cda92191f17	plot2::JAP-95-1-122	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_65e4ff00de86	work_title_pten_expression_of_sinc_vs_sicnot6l_in_dicer_ex5_hct116_cells	full_article_xml	full_article	xml	1950	data/cache/provenance_level5/sample_300/sr_3ea41f299d78__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0092867411011408_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_3ea41f299d78	PTEN expression of siNC vs siCNOT6L in Dicer-Ex5 HCT116 cells	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_c0f34ff861ab	work_title_the_influences_of_a_two_tier_test_strategy_on_student_learning_a_l	full_article_xml	full_article	xml	1851	data/cache/provenance_level5/sample_300/sr_3f361d51253e__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0360131514002747_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_3f361d51253e	The Influences Of A Two-Tier Test Strategy On Student Learning: A Lag Sequential Analysis Approach	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_41a81cca6eff	work_title_shoppers_acceptance_and_perceptions_of_electronic_shelf_labels	full_article_xml	full_article	xml	1823	data/cache/provenance_level5/sample_300/sr_5598a1474491__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0148296316300509_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_5598a1474491	Shoppers' Acceptance And Perceptions Of Electronic Shelf Labels	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_27297b9b948a	work_title_feelings_of_social_warmth_or_coldness_can_be_induced_by_experience	full_article_xml	full_article	xml	96652	data/cache/provenance_level5/sample_300/sr_5c5f468d0b79__europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_3406601_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_5c5f468d0b79	feelings of social warmth or coldness can be induced by experiences of physical warmth or coldness, and vice versa. Here we show that people tend to self-regulate their feelings of social warmth through applications of physical warmth, apparently without explicit awareness of doing so.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_912566ca005e	work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	full_article_xml	full_article	xml	1830	data/cache/provenance_level5/sample_300/sr_6593fff4c749__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s1090513814000877_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_6593fff4c749	Mutualism And Manipulation In Hadza–Honeyguide Interactions	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_237a3cc4f2a8	work_title_a_genome_wide_association_meta_analysis_of_preschool_internalizing	full_article_xml	full_article	xml	1864	data/cache/provenance_level5/sample_300/sr_68b9aab77905__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0890856714000963_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_68b9aab77905	A genome-wide association meta-analysis of preschool internalizing problems.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_5dd48bdac132	work_title_the_spectrum_of_association_in_hla_region_with_rheumatoid_arthriti	full_article_xml	full_article	xml	1959	data/cache/provenance_level5/sample_300/sr_6e06fcfca537__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0002929718304117_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_6e06fcfca537	The spectrum of association in HLA region with rheumatoid arthritis in a diverse Asian population: evidence from the MyEIRA case-control study.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_054952a15844	work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	full_article_xml	full_article	xml	1806	data/cache/provenance_level5/sample_300/sr_78698f5ba037__crossref_work_json_source_url_2__api.elsevier.com_content_article_pii_s0272-6963_97_00033-8_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_78698f5ba037	The variable in the regression model of discipline over inventory management is relatively low in the Netherlands sample	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_bdaaefc455ba	work_title_van_prooijen_j_w_van_dijk_e_2014_when_consequence_size_predicts_be	full_article_xml	full_article	xml	1885	data/cache/provenance_level5/sample_300/sr_7902813ac3c1__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0022103114000031_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_7902813ac3c1	van Prooijen, J. W., & van Dijk, E. (2014). When consequence size predicts belief in conspiracy theories: The moderating role of perspective taking. Journal of Experimental Social Psychology, 55, 63-73.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_db0a3744a584	work_title_genome_wide_association_and_pathway_analysis_of_left_ventricular_f	full_article_xml	full_article	xml	110830	data/cache/provenance_level5/sample_300/sr_7e8fa5f6115f__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_5502740_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_7e8fa5f6115f	Genome-wide association and pathway analysis of left ventricular function after anthracycline exposure in adults.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_44f47a515388	work_title_evidence_for_vav2_and_znf433_as_susceptibility_genes_for_multiple	full_article_xml	full_article	xml	1835	data/cache/provenance_level5/sample_300/sr_87ff7572edff__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0165572810002584_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_87ff7572edff	Evidence for VAV2 and ZNF433 as susceptibility genes for multiple sclerosis.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_7e4327d6bb4b	work_title_emotionality_is_not_associated_with_the_political_orientation	full_article_xml	full_article	xml	1836	data/cache/provenance_level5/sample_300/sr_89366ac7df1c__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0191886909004607_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_89366ac7df1c	Emotionality is not associated with the political orientation	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_82c194a1f371	work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai	full_article_xml	full_article	xml	2038	data/cache/provenance_level5/sample_300/sr_8dbf832c0aa0__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s1090513813001396_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_8dbf832c0aa0	Fostering Relations: First Sex And Marital Timings For Children Raised By Kin And Non-Kin Carers	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_07e722cbc2ab	work_title_how_does_the_design_of_waste_disposal_signage_influence_waste_disp	full_article_xml	full_article	xml	1840	data/cache/provenance_level5/sample_300/sr_936ecd0105d4__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0272494418301804_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_936ecd0105d4	How Does The Design Of Waste Disposal Signage Influence Waste Disposal Behavior?	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_f500af672f3d	work_title_shared_genetic_pathways_contribute_to_risk_of_hypertrophic_and_dil	full_article_xml	full_article	xml	1964	data/cache/provenance_level5/sample_300/sr_9b47ec766005__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s2666979x24000338_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_9b47ec766005	Shared genetic pathways contribute to risk of hypertrophic and dilated cardiomyopathies with opposite directions of effect.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_391e9ddeb115	work_title_a_genome_wide_association_study_identifies_two_novel_susceptible_r	full_article_xml	full_article	xml	1964	data/cache/provenance_level5/sample_300/sr_a3c89d628df7__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s2666979x24000338_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_a3c89d628df7	A genome-wide association study identifies two novel susceptible regions for squamous cell carcinoma of the head and neck.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_b3e84c0bc5bb	work_title_researchers_showed_images_to_the_adolescents_with_anorexia_nervosa	full_article_xml	full_article	xml	1867	data/cache/provenance_level5/sample_300/sr_b60e3b988d3b__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0165178117317249_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_b60e3b988d3b	Researchers showed images to the adolescents with anorexia nervosa and adolescents with major depression to make decisions on the nature of the stimulus presented. They had to indicate which emotion (happy, sad, afraid, angry, or neutral) the face expressed.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_e79a95c9638c	work_title_genome_wide_association_study_identifies_a_common_variant_associat	full_article_xml	full_article	xml	92807	data/cache/provenance_level5/sample_300/sr_bf852f96d5ef__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_3770523_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_bf852f96d5ef	Genome-wide association study identifies a common variant associated with risk of endometrial cancer.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_775f948e08de	work_title_melanesian_blond_hair_is_caused_by_an_amino_acid_change_in_tyrp1	full_article_xml	full_article	xml	47883	data/cache/provenance_level5/sample_300/sr_c25aa56f24e3__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_3481182_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_c25aa56f24e3	Melanesian blond hair is caused by an amino acid change in TYRP1.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_35081571ba36	work_title_a_scalable_variational_inference_approach_for_increased_mixed_mode	full_article_xml	full_article	xml	171267	data/cache/provenance_level5/sample_300/sr_c32a10acbc15__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_11852348_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_c32a10acbc15	A scalable variational inference approach for increased mixed-model association power.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_20d161b2c388	work_title_ratner_k_g_amodio_d_m_2013_seeing_us_vs_them_minimal_group_effects	full_article_xml	full_article	xml	1842	data/cache/provenance_level5/sample_300/sr_d222165d0b25__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0022103112002260_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_d222165d0b25	Ratner, K. G., & Amodio, D. M. (2013). Seeing âus vs. themâ: Minimal group effects on the neural encoding of faces. Journal of Experimental Social Psychology, 49(2), 298-301.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_98ff50241ec4	work_title_identification_of_common_genetic_polymorphisms_associated_with_dow	full_article_xml	full_article	xml	222496	data/cache/provenance_level5/sample_300/sr_dc4eddf69c3c__pubmed_doi_europepmc_search_json_pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_9320943_retmode_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_dc4eddf69c3c	Identification of common genetic polymorphisms associated with down-regulated gonadotropin levels in an exome-wide association study.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_53a692ce0b99	work_title_ceo_career_horizon_and_tenure_future_performance_implications_unde	full_article_xml	full_article	xml	1852	data/cache/provenance_level5/sample_300/sr_e1dd23091aff__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0148296311003122_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_e1dd23091aff	Ceo Career Horizon And Tenure: Future Performance Implications Under Different Contingencies	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ce96145c0ca5	work_title_genome_wide_association_study_identifies_multiple_hla_loci_for_sar	full_article_xml	full_article	xml	1950	data/cache/provenance_level5/sample_300/sr_e567a2ed8bf8__pubmed_doi_crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0092867420309995_httpaccept_text_xml.xml	True	1	structured_xml_first	lxml/JATS/TEI XPath table parser; regex numeric candidate pass	original_article_value_verifier	1	1	5	sr_e567a2ed8bf8	Genome-wide association study identifies multiple HLA loci for sarcoidosis susceptibility.	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_a240c0fa3690	work_title_yuan_301	pmc_fulltext_xml	full_article	xml	153037	data/cache/provenance_level5/sample_300/sr_0e779c0101ec__pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_5566862_retmode_xml.xml	True	1	structured_xml_first	lxml/PMC JATS XPath table parser; BioC fallback	original_article_value_verifier	1	1	5	sr_0e779c0101ec	Yuan_301	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_896b25e4f4c8	work_title_weight_loss_maintenance_weight_regain	pmc_fulltext_xml	full_article	xml	121315	data/cache/provenance_level5/sample_300/sr_bc78312ff9c4__pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_3375195_retmode_xml.xml	True	1	structured_xml_first	lxml/PMC JATS XPath table parser; BioC fallback	original_article_value_verifier	1	1	5	sr_bc78312ff9c4	Weight-loss maintenance / weight regain	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_5c5983c53324	work_title_pmcid_4493951	pmc_fulltext_xml	full_article	xml	61888	data/cache/provenance_level5/sample_300/sr_c15be1b60041__pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_4493951_retmode_xml.xml	True	1	structured_xml_first	lxml/PMC JATS XPath table parser; BioC fallback	original_article_value_verifier	1	1	5	sr_c15be1b60041	PMCID:4493951	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
file_l5_ccea3e0fa28b	work_title_pmcid_5055753	pmc_fulltext_xml	full_article	xml	54327	data/cache/provenance_level5/sample_300/sr_f9f06025395c__pmc_efetch_xml__eutils.ncbi.nlm.nih.gov_entrez_eutils_efetch.fcgi_db_pmc_id_5055753_retmode_xml.xml	True	1	structured_xml_first	lxml/PMC JATS XPath table parser; BioC fallback	original_article_value_verifier	1	1	5	sr_f9f06025395c	PMCID:5055753	needs_extraction	Run structured_xml_first route and create source_result_support rows with exact locator/snippet/cell provenance.
