attempt_id	source_id	access_id	attempt_group_id	attempt_order	resolver_name	resolver_version	resolver_strategy	candidate_rank	candidate_rank_reason	candidate_url	candidate_url_source	final_url	host	method	http_status	redirect_chain	cache_key	cache_hit_yn	retry_count	retry_after_seconds	content_type_header	content_type_sniffed	byte_count	sha256	local_path	source_byte_class	access_status	access_barrier	abstract_or_detail_text	paywall_or_login_seen	captcha_or_bot_block_seen	preprint_or_repository_candidate	license_url	license_category	storage_allowed	robots_status	tdm_policy_status	title_match_score	doi_match_score	author_year_match_score	identity_decision	identity_decision_reason	retrieval_method	retrieved_at	retrieved_by	decision	decision_reason	stop_reason	next_action	notes
att_l5_08df0d6f6304	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.1037//0021-9010.79.4.535	crossref_work_json	https://api.crossref.org/works/10.1037//0021-9010.79.4.535	api.crossref.org	GET	200		021f6aef6034	false	0		application/json	json	1642	b0e7929e6d95361f96cd22cc81f5026880b05cae6cc3f2fa4632d1355f6baf48	data/cache/provenance_level5/sample_300/sr_8ad55815e5fc__crossref_work_json__api.crossref.org_works_10.1037_0021-9010.79.4.535.json	metadata_record	downloaded		Effects of frame-of-reference training on rater accuracy under alternative time delays.	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_ae308dff5309	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	2	datacite_work_json	push_schema_pilot_to_level5.py	datacite_metadata	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.datacite.org/dois/10.1037//0021-9010.79.4.535	datacite_work_json	https://api.datacite.org/dois/10.1037//0021-9010.79.4.535	api.datacite.org	GET	404		86aafe65eb6d	false	0		application/json; charset=utf-8	json	87			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_dc828c349ddd	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	3	doi_publisher_html_last_resort	push_schema_pilot_to_level5.py	direct_journal_or_doi_landing	3	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://doi.org/10.1037//0021-9010.79.4.535	doi_publisher_html_last_resort	https://doi.apa.org/doi/10.1037/0021-9010.79.4.535	doi.apa.org	GET	403		49414cf2fc03	false	0		text/html	html	856			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_b0282fba9f7b	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	4	europepmc_search_json	push_schema_pilot_to_level5.py	europepmc_metadata	4	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.79.4.535%22&format=json&resultType=core	europepmc_search_json	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037//0021-9010.79.4.535%22&format=json&resultType=core	www.ebi.ac.uk	GET	200		f0caa55e2cb3	false	0		application/json;charset=UTF-8	json	198	30a4e38fc2be664da6d4ca2960f88a62e5e119bcbfefb0bd30ce35928a54adfb	data/cache/provenance_level5/sample_300/sr_8ad55815e5fc__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1037_0021-9010.79.4.535_22_.json	metadata_record	downloaded			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_948da9b03da0	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	5	openalex_work_json	push_schema_pilot_to_level5.py	openalex_metadata	5	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.openalex.org/works/doi:10.1037//0021-9010.79.4.535	openalex_work_json	https://api.openalex.org/works/doi:10.1037//0021-9010.79.4.535	api.openalex.org	GET	200		9cecb70c734a	false	0		application/json	json	8575	8839eedb69ad297ee8039e91219390a9cb0e756c61a0638f6a5a659c54819313	data/cache/provenance_level5/sample_300/sr_8ad55815e5fc__openalex_work_json__api.openalex.org_works_doi_10.1037_0021-9010.79.4.535.json	metadata_record	downloaded		Effects of frame-of-reference training on rater accuracy under alternative time delays.	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_162d12d549f5	work_plot2_metabus_open_bosco_jap_79_4_535_3532		ag_l5_1762bf3a39fd	6	semantic_scholar_work_json	push_schema_pilot_to_level5.py	semantic_scholar_metadata	6	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.79.4.535?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	semantic_scholar_work_json	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037//0021-9010.79.4.535?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	api.semanticscholar.org	GET	404		76e7de75bb6a	false	0		application/json	json	68			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_8ad55815e5fc; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_4a0f7e0c6780	work_title_phase_ii_change_in_depressive_symptoms		ag_l5_a34193ce31ca	1	clinicaltrials_api_v2_json	push_schema_pilot_to_level5.py	registry_clinicaltrials	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/api/v2/studies/NCT04524598	clinicaltrials_api_v2_json	https://clinicaltrials.gov/api/v2/studies/NCT04524598	clinicaltrials.gov	GET	200		fb9a31204299	false	0		application/json	json	62809	9269ca446b89e71263e611c2d7c1efd4d40e0e9c41438ad9546791d18bcf6214	data/cache/provenance_level5/sample_300/sr_8b7d83b63310__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct04524598.json	registry_record_full	downloaded		A CBT-based Mobile Intervention as First Line Treatment for Adolescent Depression During COVID-19 Over 3 million teenagers in the USA have depression, and rates of depression and suicide are sharply increasing. Teenage depression has far-reaching consequences including impairments in academic and work performance and social and family relationships, substance abuse, and worsening of other health conditions, which can persist into adulthood. Access to mental health care for teenagers is limited due to a shortage of mental health providers and many teenagers and parents are reluctant to take antidepressants. COVID-19 and mandated physical and social distancing is expected to increase rates of teenage depression, and further limit access to traditional methods of care (e.g. psychotherapy). This highlights an urgent need to develop accessible, digital treatments for teenage depression to address the serious mental health impacts of the COVID-19 pandemic. This fully virtual study (https://www.limbix.com/spark) will compare the relative safety, effectiveness, and engagement of a mobile application based on cognitive behavioral therapy and behavioral activation (Limbix Spark), focusing on the idea that engaging in behaviors that are rewarding or provide a sense of mastery can be effective in reducing symptoms of depression. Limbix Spark will be compared to a mobile app containing e...	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_8b7d83b63310; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_3a70482f6dad	work_title_phase_ii_change_in_depressive_symptoms		ag_l5_a34193ce31ca	2	clinicaltrials_html	push_schema_pilot_to_level5.py	registry_clinicaltrials	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://clinicaltrials.gov/study/NCT04524598	clinicaltrials_html	https://clinicaltrials.gov/study/NCT04524598	clinicaltrials.gov	GET	200		3a2f3c27b35c	false	0		text/html	html	94241	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7	data/cache/provenance_level5/sample_300/sr_8b7d83b63310__clinicaltrials_html__clinicaltrials.gov_study_nct04524598.html	registry_record_full	downloaded		ClinicalTrials.gov	false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_8b7d83b63310; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_9e479508ddea	work_title_children_and_careers_how_family_size_affects_parents_labor_market		ag_l5_44fba5fd3ece	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.1007/s13524-017-0612-0	crossref_work_json	https://api.crossref.org/works/10.1007/s13524-017-0612-0	api.crossref.org	GET	200		cd851cffd768	false	0		application/json	json	17843	2c0e05d07e112ab195291dac5e8c6e172101ea222eff1a412717a7dfa0dde746	data/cache/provenance_level5/sample_300/sr_8bf8e026decd__crossref_work_json__api.crossref.org_works_10.1007_s13524-017-0612-0.json	metadata_record	downloaded		Abstract We estimate the effect of family size on various measures of labor market outcomes over the whole career until retirement, using instrumental variables estimation in data from Norwegian administrative registers. Parents’ number of children is instrumented with the sex mix of their first two children. We find that having additional children causes sizable reductions in labor supply for women, which fade as children mature and even turn positive for women without a college degree. Among women with a college degree, there is evidence of persistent and even increasing career penalties of family size. Having additional children reduces these women’s probability of being employed by higher-paying firms, their earnings rank within the employing firm, and their probability of being the top earner at the workplace. Some of the career effects persist long after labor supply is restored. We find no effect of family size on any of men’s labor market outcomes in either the short or long run.	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8bf8e026decd; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_2ab1d2be599d	work_title_children_and_careers_how_family_size_affects_parents_labor_market		ag_l5_44fba5fd3ece	2	crossref_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	http://link.springer.com/article/10.1007/s13524-017-0612-0/fulltext.html	crossref_work_json_source_url_1	https://link.springer.com/article/10.1007/s13524-017-0612-0	link.springer.com	GET	200		54430fce3074	false	0		text/html; charset=utf-8	html	405914	c4478957c907edec33ae3a4975d407eca60853ff98786bdb69c105c71428a5fe	data/cache/provenance_level5/sample_300/sr_8bf8e026decd__crossref_work_json_source_url_1__link.springer.com_article_10.1007_s13524-017-0612-0_fulltext.html.html	paywall_or_login_page	login_required	paywall/login	We estimate the effect of family size on various measures of labor market outcomes over the whole career until retirement, using instrumental variables est	true	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	automated_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	paywall_or_login	Resolver reached a paywall/login page, not a value-bearing source object.	landing_or_paywall_obtained	try_oa_or_manual_access	Level-5 probe candidate for source_result_id=sr_8bf8e026decd; previous_evidence=target_source_independently_grounded; fetch_note=login_or_subscription_text_seen
att_l5_7048079303a9	work_title_children_and_careers_how_family_size_affects_parents_labor_market		ag_l5_44fba5fd3ece	3	crossref_work_json_source_url_2	push_schema_pilot_to_level5.py	oa_candidate_url	3	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	http://link.springer.com/content/pdf/10.1007/s13524-017-0612-0.pdf	crossref_work_json_source_url_2	https://link.springer.com/content/pdf/10.1007/s13524-017-0612-0.pdf	link.springer.com	GET	200		eea692297dea	false	0		application/pdf	pdf	613167	56c867fbb33686cb2fa29ccb1988408897d55e0fff80bd84d31262721c4726b4	data/cache/provenance_level5/sample_300/sr_8bf8e026decd__crossref_work_json_source_url_2__link.springer.com_content_pdf_10.1007_s13524-017-0612-0.pdf.pdf	full_article_pdf	downloaded			false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	automated_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_8bf8e026decd; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_6aa4fccd2a1f	work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall		ag_l5_56c8808d7274	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.3758/bf03211160	crossref_work_json	https://api.crossref.org/works/10.3758/bf03211160	api.crossref.org	GET	200		941651b20b27	false	0		application/json	json	22293	4d67c9e2adf51a995bf972b2090ef7fa23a4201486935fbb948ad43f55f471b5	data/cache/provenance_level5/sample_300/sr_8d5804d7e7e8__crossref_work_json__api.crossref.org_works_10.3758_bf03211160.json	metadata_record	downloaded		Articulatory rehearsal and phonological storage in working memory	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8d5804d7e7e8; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_a48f334c118e	work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall		ag_l5_56c8808d7274	2	crossref_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	http://link.springer.com/content/pdf/10.3758/BF03211160.pdf	crossref_work_json_source_url_1	https://link.springer.com/content/pdf/10.3758/BF03211160.pdf	link.springer.com	GET	200		ce318d1ce32f	false	0		application/pdf	pdf	1598560	932bafe7a31a9cf329630150cc2681c71b712542eaacecd2b4583c8d7de8d47d	data/cache/provenance_level5/sample_300/sr_8d5804d7e7e8__crossref_work_json_source_url_1__link.springer.com_content_pdf_10.3758_bf03211160.pdf.pdf	full_article_pdf	downloaded			false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	automated_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_8d5804d7e7e8; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_2d5dc90cf625	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.1037/h0101894	crossref_work_json	https://api.crossref.org/works/10.1037/h0101894	api.crossref.org	GET	200		9efd3d4af5a2	false	0		application/json	json	1934	ed0a043f30f2d00dacd2fdef7e48124d3840acd95dbc5665eec944ed33f29386	data/cache/provenance_level5/sample_300/sr_8d7eceba3893__crossref_work_json__api.crossref.org_works_10.1037_h0101894.json	metadata_record	downloaded		Correction to Skarlicki and Folger (1997).	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_904730c7719b	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	2	crossref_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://psycnet.apa.org/journals/apl/82/6/888.pdf	crossref_work_json_source_url_1	https://psycnet.apa.org/journals/apl/82/6/888.pdf	psycnet.apa.org	GET	403		5eb7a3d7f439	false	0		text/html	html	854			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_b060e2dc389d	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	3	datacite_work_json	push_schema_pilot_to_level5.py	datacite_metadata	3	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.datacite.org/dois/10.1037/h0101894	datacite_work_json	https://api.datacite.org/dois/10.1037/h0101894	api.datacite.org	GET	404		be06d4f3e672	false	0		application/json; charset=utf-8	json	87			not_retrieved	unresolved_locator			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	not_retrieved	Resolver did not obtain bytes for this candidate.	request_failed	download_or_resolve_lawful_copy	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_468b1dcb371c	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	4	doi_publisher_html_last_resort	push_schema_pilot_to_level5.py	direct_journal_or_doi_landing	4	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://doi.org/10.1037/h0101894	doi_publisher_html_last_resort	https://doi.apa.org/doi/10.1037/h0101894	doi.apa.org	GET	403		77053afe1d2a	false	0		text/html	html	856			blocked_no_source_object	blocked	http_403		false	false	false		unknown	unknown	not_checked	unknown				rejected_access_blocker	Candidate did not yield usable source bytes.	not_retrieved	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	blocked	Resolver was blocked before obtaining source bytes.	blocked_http_status	try_alternate_route	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=http_403
att_l5_ac24a6927b0d	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	5	europepmc_search_json	push_schema_pilot_to_level5.py	europepmc_metadata	5	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037/h0101894%22&format=json&resultType=core	europepmc_search_json	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037/h0101894%22&format=json&resultType=core	www.ebi.ac.uk	GET	200		40771c319cd2	false	0		application/json;charset=UTF-8	json	187	83d76a53f8e0ff5a6bcde22f33700539057be210dc0f1c0a0d127f8fb45b45a6	data/cache/provenance_level5/sample_300/sr_8d7eceba3893__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1037_h0101894_22_format_jso.json	metadata_record	downloaded			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_154285cd2a89	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	6	openalex_work_json	push_schema_pilot_to_level5.py	openalex_metadata	6	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.openalex.org/works/doi:10.1037/h0101894	openalex_work_json	https://api.openalex.org/works/doi:10.1037/h0101894	api.openalex.org	GET	200		b849fe8d4e50	false	0		application/json	json	5126	24e52386b3726ccd15ee80d5aeee32bec2a506877ad425e8ed2b773dc2e40d53	data/cache/provenance_level5/sample_300/sr_8d7eceba3893__openalex_work_json__api.openalex.org_works_doi_10.1037_h0101894.json	metadata_record	downloaded		Correction to Skarlicki and Folger (1997).	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_bb474694e0c7	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	7	semantic_scholar_work_json	push_schema_pilot_to_level5.py	semantic_scholar_metadata	7	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/h0101894?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	semantic_scholar_work_json	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/h0101894?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	api.semanticscholar.org	GET	200		b4b4cff6176a	false	0		application/json	json	721	8121964c35332e7dcf11bc1a7dcfc242435da8c9b01e0681362edba42e4a30f6	data/cache/provenance_level5/sample_300/sr_8d7eceba3893__semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.1037_h0101894_fields_externalids_url_openacc.json	metadata_record	downloaded		Correction to Skarlicki and Folger (1997).	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_360bcedb1171	work_title_jap_82_1_89		ag_l5_94cc5f2d2e4b	8	semantic_scholar_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	8	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://www.semanticscholar.org/paper/8776e56a7c3cb18ea4cff7e58064ed0233237e03	semantic_scholar_work_json_source_url_1	https://www.semanticscholar.org/paper/8776e56a7c3cb18ea4cff7e58064ed0233237e03	www.semanticscholar.org	GET	202		9e9128783782	false	0		text/html; charset=UTF-8	html	2461	70033e114bd58cdacb6862d9c076f752d0b3d200e6d531c47d2ec632d5e68df0	data/cache/provenance_level5/sample_300/sr_8d7eceba3893__semantic_scholar_work_json_source_url_1__www.semanticscholar.org_paper_8776e56a7c3cb18ea4cff7e58064ed0233237e03.html	publisher_landing_or_abstract	downloaded			false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	automated_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	abstract_or_landing_only	Resolver obtained a landing/abstract page, not full source bytes.	landing_or_abstract_obtained	try_oa_or_repository	Level-5 probe candidate for source_result_id=sr_8d7eceba3893; previous_evidence=target_source_independently_grounded; fetch_note=html_without_fulltext_markers
att_l5_440dd68afdd2	work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai		ag_l5_33d4767ee73f	1	crossref_work_json	push_schema_pilot_to_level5.py	crossref_metadata	1	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.crossref.org/works/10.1016/j.evolhumbehav.2013.12.002	crossref_work_json	https://api.crossref.org/works/10.1016/j.evolhumbehav.2013.12.002	api.crossref.org	GET	200		69eb34cf43ac	false	0		application/json	json	22671	9ffe4489d1915f63e9ea21a84017273e88ecc6b8e6dbce579c895ff3c1f6eaaf	data/cache/provenance_level5/sample_300/sr_8dbf832c0aa0__crossref_work_json__api.crossref.org_works_10.1016_j.evolhumbehav.2013.12.002.json	metadata_record	downloaded		Fostering relations: first sex and marital timings for children raised by kin and non-kin carers	false	false	false		unknown	unknown	not_checked	unknown				needs_review	Candidate may help routing but is not a strict source object.	api_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	metadata_only	Resolver obtained only metadata/abstract bytes.	support_metadata_obtained	try_fulltext_or_repository	Level-5 probe candidate for source_result_id=sr_8dbf832c0aa0; previous_evidence=target_source_independently_grounded; fetch_note=
att_l5_732e74a6b9f8	work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai		ag_l5_33d4767ee73f	2	crossref_work_json_source_url_1	push_schema_pilot_to_level5.py	oa_candidate_url	2	Candidate emitted by level-5 resolver probe; strict candidates are promoted only when level5_eligible=true.	https://api.elsevier.com/content/article/PII:S1090513813001396?httpAccept=text/xml	crossref_work_json_source_url_1	https://api.elsevier.com/content/article/PII:S1090513813001396?httpAccept=text/xml	api.elsevier.com	GET	200		00d6c9776a19	false	0		text/xml;charset=UTF-8	xml	2038	71be09f1dd9a5ed392771bc5999150bc1cff9fd7eb59d821e9892fa7cb922bea	data/cache/provenance_level5/sample_300/sr_8dbf832c0aa0__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s1090513813001396_httpaccept_text_xml.xml	full_article_xml	downloaded			false	false	false		unknown	unknown	not_checked	unknown				accepted_source_object_candidate	Resolver classed local bytes as strict level-5 eligible; still needs value extraction for level 6.	automated_download	2026-04-29T00:00:00-07:00	codex:push_schema_pilot_to_level5.py	source_object_mirrored	Level-5 resolver mirrored a plausible value-bearing source object.	success	parse_or_verify	Level-5 probe candidate for source_result_id=sr_8dbf832c0aa0; previous_evidence=target_source_independently_grounded; fetch_note=
