candidate_id	candidate_name	route_type	candidate_route	worklist_path	source_url	final_url	mirror_status	error_or_blocker	content_type	byte_count	sha256	local_path	retrieval_method	created_at
api_candidate_9a6b74a967e69dba	of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds -> Registered Replication Report of Weissman, D. H., Jiang, J., &amp; Egner, T. (2014). Determinants of congruency sequence effects without learning and memory confounds	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W3086688132	https://openalex.org/W3086688132	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_9a6b74a967e69dba/07_openalex_org_w3086688132_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1017/s0140525x17001972	https://www.cambridge.org/core/journals/behavioral-and-brain-sciences/article/abs/making-replication-mainstream/2E3D8805BF34927A76B963C7BBE36AC7	mirrored		text/html; charset=utf-8	1521333	33cd0accfc95ea7eeb8e520c9f582fd4e7b6aa6d3cb2346ab400e38145fc4ec2	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/01_www_cambridge_org_core_journals_behavioral_and_brain_sciences_article_ab_33cd0accfc95.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/29065933	https://pubmed.ncbi.nlm.nih.gov/29065933/	mirrored		text/html; charset=utf-8	144092	f20532c12b26f90dbf2140a6fa87fa4d6d261ec3a7a5d2123de0edd28945c1c8	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/02_pubmed_ncbi_nlm_nih_gov_29065933_f20532c12b26.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pure.eur.nl/en/publications/e288c11b-766b-46cf-8b2c-656b0de7a935	https://pure.eur.nl/en/publications/making-replication-mainstream/	mirrored		text/html;charset=UTF-8	38117	20ec05bd8e0606343db7c270dff3d9795491c911f320d21e9b521345a75529f7	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/03_pure_eur_nl_en_publications_making_replication_mainstream_20ec05bd8e06.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://arxiv.org/pdf/1801.05049	https://arxiv.org/pdf/1801.05049	mirrored		application/pdf	73773	db63d0bc59ca9b3ca1960332216f1b7f12813f6b684842a3bf2c526a63f6a48e	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/04_arxiv_org_pdf_1801_05049_db63d0bc59ca.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://arxiv.org/abs/1801.05049	https://arxiv.org/abs/1801.05049	mirrored		text/html; charset=utf-8	45061	2feaad91b9592ddad2b47a079def1f49901105a2f33561bdacf0984b8fab4b1a	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/05_arxiv_org_abs_1801_05049_2feaad91b959.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://hdl.handle.net/1765/102830	https://repub.eur.nl/pub/102830	failed	http_error_404	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://repub.eur.nl/pub/102830	https://repub.eur.nl/pub/102830	failed	http_error_404	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://api.osf.io/v2/nodes/tr7u8/	https://api.osf.io/v2/nodes/tr7u8/	mirrored		text/html; charset=utf-8	49954	0b77a9c33701be26c1aa642466376951b9d75357c528fad117f2aad96bf46442	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/08_api_osf_io_v2_nodes_tr7u8_0b77a9c33701.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://osf.io/tr7u8	https://osf.io/tr7u8	mirrored		text/html	4190	c1df7be23f683d962a8550695672438d011bf23ec574a572af356cfeb5038c53	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/09_osf_io_tr7u8_c1df7be23f68.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_94fcbe230fe854a6	unresolved original target -> Making replication mainstream	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2767099881	https://openalex.org/W2767099881	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_94fcbe230fe854a6/10_openalex_org_w2767099881_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_810171915e0f8ccd	of Kahneman and Tversky (1973) -> The Representativeness Heuristic Revisited: Registered Replication Report of Kahneman and Tversky (1973)	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.24072/pci.rr.100609	https://rr.peercommunityin.org/articles/rec?id=609	mirrored		text/html; charset=utf-8	107264	0d007fe177edba51bb8de3c7faa1356bdf1a106c2e91a164b53eca042f815771	data/raw/replication_projects/individual_search_batch001/api_candidate_810171915e0f8ccd/01_rr_peercommunityin_org_articles_rec_id_609_0d007fe177ed.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/phc3.12633	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/phc3.12633	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1111/phc3.12633	https://compass.onlinelibrary.wiley.com/doi/10.1111/phc3.12633?cookieSet=1	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://research.rug.nl/en/publications/1d61bae7-cc7a-4d37-9cf5-b9f17561f1e9	https://research.rug.nl/en/publications/philosophy-of-science-and-the-replicability-crisis/	mirrored		text/html;charset=UTF-8	54255	1e93d3b3a294bc698235a4087fd665299a508572679d6c185249814c47b6631b	data/raw/replication_projects/individual_search_batch001/api_candidate_719b82dee55c4342/03_research_rug_nl_en_publications_philosophy_of_science_and_the_replicabil_1e93d3b3a294.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pure.rug.nl/ws/files/107816334/phc3.12633.pdf	https://pure.rug.nl/ws/files/107816334/phc3.12633.pdf	mirrored		application/pdf	426874	b9a4565366eef243512b9ebcd49599758d3b9ecc031a43b342949af6dc83d32e	data/raw/replication_projects/individual_search_batch001/api_candidate_719b82dee55c4342/04_pure_rug_nl_ws_files_107816334_phc3_12633_pdf_b9a4565366ee.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://hdl.handle.net/11370/1d61bae7-cc7a-4d37-9cf5-b9f17561f1e9	https://research.rug.nl/en/publications/philosophy-of-science-and-the-replicability-crisis/	mirrored		text/html;charset=UTF-8	54255	4dbdbde47af108a4f1bb1ecb19ac7ab62cc095b3805f77f95883a68341ce0bf5	data/raw/replication_projects/individual_search_batch001/api_candidate_719b82dee55c4342/05_research_rug_nl_en_publications_philosophy_of_science_and_the_replicabil_4dbdbde47af1.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_719b82dee55c4342	unresolved original target -> Philosophy of science and the replicability crisis	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2969790276	https://openalex.org/W2969790276	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_719b82dee55c4342/06_openalex_org_w2969790276_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1037/0022-3514.93.4.491	https://psycnet.apa.org:443/doiLanding?doi=10.1037/0022-3514.93.4.491	mirrored		text/html; charset=UTF-8	7813	95f52a94846c82396faa52b359be238b113703a38b7245d286c9e45ec3a78c9c	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/01_psycnet_apa_org_443_doilanding_doi_10_1037_0022_3514_93_4_491_95f52a94846c.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/17892328	https://pubmed.ncbi.nlm.nih.gov/17892328/	mirrored		text/html; charset=utf-8	126464	45c3bc790e324edf137b07145fd2d289deb8f6ff13fe3c3c23825f7cc10a1d70	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/02_pubmed_ncbi_nlm_nih_gov_17892328_45c3bc790e32.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://philpapers.org/archive/KNOAAI.pdf	https://philpapers.org/archive/KNOAAI.pdf	mirrored		application/pdf	203217	0dd5aa569b01d5ff2088bd9d9d7023cfc440c25eda9871374c4d846876494810	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/03_philpapers_org_archive_knoaai_pdf_0dd5aa569b01.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://philarchive.org/rec/KNOAAI	https://philarchive.org/rec/KNOAAI	mirrored		text/html; charset=UTF-8	51178	ff70616a78478117941713080692a20aa1fb0afad367930dfe8285ccbf824657	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/04_philarchive_org_rec_knoaai_ff70616a7847.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://philpapers.org/rec/KNOAAI	https://philpapers.org/rec/KNOAAI	mirrored		text/html; charset=UTF-8	69989	e0d8861acbc634dc2c5dbead1e7446f019a0fbe1cc5ed7b66e8a8ddd99307fb7	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/05_philpapers_org_rec_knoaai_e0d8861acbc6.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_531902e0a39b1d8c	unresolved original target -> Actor-observer asymmetries in explanations of behavior: New answers to an old question.	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2130464748	https://openalex.org/W2130464748	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_531902e0a39b1d8c/06_openalex_org_w2130464748_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.frontiersin.org/articles/10.3389/fnbeh.2017.00120/pdf	https://www.frontiersin.org/journals/behavioral-neuroscience/articles/10.3389/fnbeh.2017.00120/pdf	mirrored		application/pdf	740552	8189c0a7826ea98a7d2037c3570b1ca07e7e92663838f38849babe3d5221a6b0	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/01_www_frontiersin_org_journals_behavioral_neuroscience_articles_10_3389_fn_8189c0a7826e.pdf	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.3389/fnbeh.2017.00120	https://www.frontiersin.org/journals/behavioral-neuroscience/articles/10.3389/fnbeh.2017.00120/full	mirrored		text/html;charset=utf-8	737368	e230c5d2bf6cd7862a90fad25f66708b1e2159b1e6008ad56edfbb9edc4b4857	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/02_www_frontiersin_org_journals_behavioral_neuroscience_articles_10_3389_fn_e230c5d2bf6c.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/28725187	https://pubmed.ncbi.nlm.nih.gov/28725187/	mirrored		text/html; charset=utf-8	136417	45968fc9ae11b2ebfb2373744ef49e0f1d41511697f411df08f1b8c076fde317	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/03_pubmed_ncbi_nlm_nih_gov_28725187_45968fc9ae11.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://digitalcollection.zhaw.ch/handle/11475/2219	https://digitalcollection.zhaw.ch/items/df5cb84a-19f4-4c93-9c69-6a006f34b06a	mirrored		text/html; charset=utf-8	517152	d81315212b268cafe9bb9043e771123cc239a87cd3cea4b4bfffe21d828e97d2	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/04_digitalcollection_zhaw_ch_items_df5cb84a_19f4_4c93_9c69_6a006f34b06a_d81315212b26.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://hdl.handle.net/11475/2219	https://digitalcollection.zhaw.ch/items/df5cb84a-19f4-4c93-9c69-6a006f34b06a	mirrored		text/html; charset=utf-8	516543	2a71683f1895f3ec0ba484f6ca2e1d819c1db45dbc1ca2969f492db42b0bebd5	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/05_digitalcollection_zhaw_ch_items_df5cb84a_19f4_4c93_9c69_6a006f34b06a_2a71683f1895.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://hdl.handle.net/11573/1028894	https://iris.uniroma1.it/handle/11573/1028894	mirrored		text/html;charset=utf-8	59122	be58ab98b3a458f58b7e220cff751c88588d97896b1a00b247bb508430a7099b	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/06_iris_uniroma1_it_handle_11573_1028894_be58ab98b3a4.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doaj.org/article/4888fbe696344f37a6ef12efee6fd91b	https://doaj.org/article/4888fbe696344f37a6ef12efee6fd91b	mirrored		text/html; charset=utf-8	70699	d4a241a3f16838da17bc6ccd083fb62378a087cbacb0a32cdfd0a6138b25f3b8	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/07_doaj_org_article_4888fbe696344f37a6ef12efee6fd91b_d4a241a3f168.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://www.ncbi.nlm.nih.gov/pmc/articles/5495858	https://pmc.ncbi.nlm.nih.gov/articles/PMC5495858/	mirrored		text/html; charset=utf-8	220000	608f4fe381046b0f53af8cdfd0288d39060ec7dc8414351cb74a88d3e42e0133	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/08_pmc_ncbi_nlm_nih_gov_articles_pmc5495858_608f4fe38104.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.5167/uzh-146703	https://doi.org/10.5167/uzh-146703	failed	TimeoutError: The read operation timed out		0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_ddd51f6a6a2663b8	unresolved original target -> Lack of Associations between Female Hormone Levels and Visuospatial Working Memory, Divided Attention and Cognitive Bias across Two Consecutive Menstrual Cycles	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2733056854	https://openalex.org/W2733056854	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_ddd51f6a6a2663b8/10_openalex_org_w2733056854_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_437584f7c9708c81	unresolved original target -> Unsuccessful attempts to replicate effects of self control operations and glucose on ego-depletion pose an interesting research question that demands explanation	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1016/j.appet.2014.10.024	https://linkinghub.elsevier.com/retrieve/pii/S0195666314005054	mirrored		text/html;charset=UTF-8	2776	a5d733b65cc4799e709e5e491fb59d61ef3e7ad4b03fd7148d3df381eb40b4a0	data/raw/replication_projects/individual_search_batch001/api_candidate_437584f7c9708c81/01_linkinghub_elsevier_com_retrieve_pii_s0195666314005054_a5d733b65cc4.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_36fbd2b47e30afcd	unresolved original target -> Three Attempts to Replicate the Behavioral Sunk‐Cost Effect: A Note on Cunha and Caldieraro (2009)	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1111/j.1551-6709.2010.01136.x	https://onlinelibrary.wiley.com/doi/10.1111/j.1551-6709.2010.01136.x	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6287214392755e51	Xu and Tenenbaum (2007b). -> Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	http://doi.org/10.1037/xge0000203	https://psycnet.apa.org:443/doiLanding?doi=10.1037/xge0000203	mirrored		text/html; charset=UTF-8	7813	95f52a94846c82396faa52b359be238b113703a38b7245d286c9e45ec3a78c9c	data/raw/replication_projects/individual_search_batch001/api_candidate_6287214392755e51/01_psycnet_apa_org_443_doilanding_doi_10_1037_xge0000203_95f52a94846c.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6287214392755e51	Xu and Tenenbaum (2007b). -> Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/27560856	https://pubmed.ncbi.nlm.nih.gov/27560856/	mirrored		text/html; charset=utf-8	115330	e9a55514fa979f6cd414b12144724deba1fad10b501d29054b1ddddb22b01a25	data/raw/replication_projects/individual_search_batch001/api_candidate_6287214392755e51/02_pubmed_ncbi_nlm_nih_gov_27560856_e9a55514fa97.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6287214392755e51	Xu and Tenenbaum (2007b). -> Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W2518063274	https://openalex.org/W2518063274	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_6287214392755e51/03_openalex_org_w2518063274_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6287214392755e51	Xu and Tenenbaum (2007b). -> Understanding the effect of social context on learning: A replication of Xu and Tenenbaum (2007b).	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1037/xge0000203	https://psycnet.apa.org:443/doiLanding?doi=10.1037/xge0000203	mirrored		text/html; charset=UTF-8	7813	95f52a94846c82396faa52b359be238b113703a38b7245d286c9e45ec3a78c9c	data/raw/replication_projects/individual_search_batch001/api_candidate_6287214392755e51/04_psycnet_apa_org_443_doilanding_doi_10_1037_xge0000203_95f52a94846c.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6babb48338f16a8a	unresolved original target -> Effects of Preferred versus Nonpreferred Music on Bench Press Performance	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://storkjournals.org/index.php/cik/article/download/60/111	https://storkjournals.org/index.php/cik/article/download/60/111	failed	http_error_404	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6babb48338f16a8a	unresolved original target -> Effects of Preferred versus Nonpreferred Music on Bench Press Performance	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.51224/cik.2024.60	https://storkjournals.org/index.php/cik/article/view/7613	mirrored		text/html; charset=utf-8	70204	43c0594b0137894929f4646709bac3632ecabb9df38045947d5bf8332ae30bac	data/raw/replication_projects/individual_search_batch001/api_candidate_6babb48338f16a8a/02_storkjournals_org_index_php_cik_article_view_7613_43c0594b0137.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_6babb48338f16a8a	unresolved original target -> Effects of Preferred versus Nonpreferred Music on Bench Press Performance	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://openalex.org/W4390732818	https://openalex.org/W4390732818	mirrored		text/html; charset=UTF-8	2653	158469730ed2eb8625b0a3219f142a7114199b88308b13f38c4881d9858c9d99	data/raw/replication_projects/individual_search_batch001/api_candidate_6babb48338f16a8a/03_openalex_org_w4390732818_158469730ed2.html	python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_dd966219198c26d2	unresolved original target -> Episodic memory improvements due to noninvasive stimulation targeting the cortical–hippocampal network: A replication and extension experiment	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.1393	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/brb3.1393	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_dd966219198c26d2	unresolved original target -> Episodic memory improvements due to noninvasive stimulation targeting the cortical–hippocampal network: A replication and extension experiment	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://doi.org/10.1002/brb3.1393	https://onlinelibrary.wiley.com/action/cookieAbsent	failed	http_error_403	text/html; charset=UTF-8	0			python_urllib_user_agent	2026-05-05T00:00:00
api_candidate_dd966219198c26d2	unresolved original target -> Episodic memory improvements due to noninvasive stimulation targeting the cortical–hippocampal network: A replication and extension experiment	route_to_coverage_only	coverage_only	steps/individual_replication_papers/figure1/individual-paper-worklist-coverage-only.tsv	https://pubmed.ncbi.nlm.nih.gov/31568683	https://pubmed.ncbi.nlm.nih.gov/31568683/	mirrored		text/html; charset=utf-8	164345	f768f482364adff95f192e3ce1c2ddd15febfa04f6e1615f4a8b0222559c4909	data/raw/replication_projects/individual_search_batch001/api_candidate_dd966219198c26d2/03_pubmed_ncbi_nlm_nih_gov_31568683_f768f482364a.html	python_urllib_user_agent	2026-05-05T00:00:00
