manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-gpt-batch001.json	17	spontaneous_verbal_rehearsal_flavell_elliott	Flavell, Beach & Chinsky spontaneous verbal rehearsal by age -> Elliott et al. multilab direct replication	developmental psychology / memory	native_only	medium	Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age	10.2307/1126804	Multilab Direct Replication of Flavell, Beach, and Chinsky (1966): Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age	10.1177/25152459211018187	native_only	medium	"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC12349909/"", ""https://osf.io/vgxkf/"", ""https://doi.org/10.2307/1126804""]"	"[""10.1177/25152459211018187"", ""flavell et al. (1966) spontaneous verbal rehearsal"", ""10.2307/1126804"", ""10.1177/25152459211018187"", ""Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age"", ""Multilab Direct Replication of Flavell, Beach, and Chinsky (1966): Spontaneous Verbal Rehearsal in a Memory Task as a Function of Age"", ""spontaneous_verbal_rehearsal_flavell_elliott""]"	{}	{}	6	fig1_pair_54f364ecc7dc5776|fig1_pair_92216933846ce290|fig1_pair_b28858cab7cb4960	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	1	IND-001	Power posing hormones/risk tolerance	social psychology / embodied cognition	strict_figure1a	high	Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance	10.1177/0956797610383437	Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women	10.1177/0956797614553946	direct_d	medium	"[""https://faculty.haas.berkeley.edu/dana_carney/power.poses.PS.2010.pdf"", ""https://doi.org/10.1177/0956797614553946"", ""https://osf.io/6akvt/files/""]"	"[""power posing"", ""ranehill"", ""carney cuddy yap"", ""10.1177/0956797614553946"", ""10.1177/0956797610383437"", ""10.1177/0956797614553946"", ""Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance"", ""Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women"", ""IND-001""]"	"{""replication_kind"": ""close_replication"", ""verbatim_or_paraphrased_basis"": ""Replication article directly cites and retests Carney, Cuddy & Yap's power-posing claims with a larger sample and OSF materials."", ""where_seen"": ""user-returned research evidence register E01""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""means/standardized differences for hormones, risk tolerance, self-reported power"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	8	fig1_pair_9df5d7da1920b181|fig1_pair_e139db473cb46932|fig1_pair_e6e89ed78512d56a|fig1_pair_f0e27aee9b58f7dd	fred_curatescience	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	2	IND-002	Oxytocin trust: Envelope Task	social neuroscience / behavioral endocrinology	coverage_only	medium	Original Envelope Task oxytocin trust study		Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	10.1371/journal.pone.0137000	direct_d_after_original_resolution	low	"[""https://doi.org/10.1371/journal.pone.0137000"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0137000""]"	"[""oxytocin envelope task"", ""Lane"", ""10.1371/journal.pone.0137000"", ""10.1371/journal.pone.0137000"", ""Original Envelope Task oxytocin trust study"", ""Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case"", ""IND-002""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""PLOS article is explicitly a failed replication of oxytocin effects on trust using the Envelope Task."", ""where_seen"": ""user-returned research evidence register E02""}"	"{""conversion_route"": ""direct_d_after_original_resolution"", ""effect_metric"": ""Cohen's d / ordinal-regression-derived d"", ""has_original_effect"": ""yes"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	3	IND-003	Professor/intelligence priming	cognitive psychology / social cognition	strict_figure1a	high	The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit	10.1037/0022-3514.74.4.865	Priming Intelligent Behavior: An Elusive Phenomenon	10.1371/journal.pone.0056515	direct_d	medium	"[""https://doi.org/10.1037/0022-3514.74.4.865"", ""https://doi.org/10.1371/journal.pone.0056515"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0056515""]"	"[""priming intelligent behavior"", ""dijksterhuis"", ""shanks"", ""10.1371/journal.pone.0056515"", ""10.1037/0022-3514.74.4.865"", ""10.1371/journal.pone.0056515"", ""The Relation Between Perception and Behavior, or How to Win a Game of Trivial Pursuit"", ""Priming Intelligent Behavior: An Elusive Phenomenon"", ""IND-003""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article states it attempted to replicate the intelligence-priming effect from Dijksterhuis & van Knippenberg, including an experiment described as identical to the original procedure."", ""where_seen"": ""user-returned research evidence register E03""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d / means and SDs"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_1213ee7bb08629ca	registered_replication_reports	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	4	IND-004	Elderly walking stereotype priming	social psychology / social cognition	strict_figure1a	high	Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action	10.1037/0022-3514.71.2.230	Behavioral Priming: It's All in the Mind, but Whose Mind?	10.1371/journal.pone.0029081	direct_d	medium	"[""https://doi.org/10.1037/0022-3514.71.2.230"", ""https://doi.org/10.1371/journal.pone.0029081"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0029081""]"	"[""elderly walking priming"", ""doyen"", ""bargh chen burrows"", ""10.1371/journal.pone.0029081"", ""10.1037/0022-3514.71.2.230"", ""10.1371/journal.pone.0029081"", ""Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action"", ""Behavioral Priming: It's All in the Mind, but Whose Mind?"", ""IND-004""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""PLOS article explicitly retests the Bargh, Chen & Burrows elderly-prime walking-speed effect."", ""where_seen"": ""user-returned research evidence register E03""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""walking-speed mean differences / SMD"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_3bc2e212d22180a7	fred_curatescience	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	5	IND-005	Bem retroactive facilitation of recall: Ritchie/Wiseman/French	parapsychology / cognitive psychology	strict_figure1a	high	Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect	10.1037/a0021524	Failing the Future: Three Unsuccessful Attempts to Replicate Bem's 'Retroactive Facilitation of Recall' Effect	10.1371/journal.pone.0033423	direct_d_or_statistic_to_d	medium	"[""https://doi.org/10.1037/a0021524"", ""https://doi.org/10.1371/journal.pone.0033423"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033423""]"	"[""failing the future"", ""bem"", ""ritchie wiseman french"", ""10.1371/journal.pone.0033423"", ""10.1037/a0021524"", ""10.1371/journal.pone.0033423"", ""Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect"", ""Failing the Future: Three Unsuccessful Attempts to Replicate Bem's 'Retroactive Facilitation of Recall' Effect"", ""IND-005""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""PLOS article describes three preregistered independent exact replications of Bem's Experiment 9."", ""where_seen"": ""user-returned research evidence register E04""}"	"{""conversion_route"": ""direct_d_or_statistic_to_d"", ""effect_metric"": ""Cohen's d / test statistics"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_3212a5f9117f1e44	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	6	IND-006	Bem retroactive recall: Galak et al.	parapsychology / cognitive psychology	strict_figure1a	high	Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect	10.1037/a0021524	Correcting the Past: Failures to Replicate Psi		statistic_to_d	medium	"[""https://doi.org/10.1037/a0021524""]"	"[""correcting the past"", ""galak"", ""bem"", ""psi"", ""10.1037/a0021524"", ""Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect"", ""Correcting the Past: Failures to Replicate Psi"", ""IND-006""]"	"{""replication_kind"": ""re_replication"", ""verbatim_or_paraphrased_basis"": ""Article/table maps Bem target experiments to several failed replication attempts with Ns and test statistics."", ""where_seen"": ""user-returned research evidence register E04""}"	"{""conversion_route"": ""statistic_to_d"", ""effect_metric"": ""t statistics / D-equivalent SMD"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_3212a5f9117f1e44	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	7	IND-007	Analytic thinking and religious disbelief	psychology of religion / judgment and decision-making	strict_figure1a	high	Analytic Thinking Promotes Religious Disbelief	10.1126/science.1215647	Direct Replication of Gervais & Norenzayan (2012): No Evidence That Analytic Thinking Decreases Religious Belief	10.1371/journal.pone.0172636	direct_d	low	"[""https://doi.org/10.1126/science.1215647"", ""https://doi.org/10.1371/journal.pone.0172636"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0172636"", ""https://figshare.com/articles/dataset/S1_Supplemental_Details_and_Results/4643884""]"	"[""analytic thinking promotes religious disbelief"", ""sanchez"", ""gervais norenzayan"", ""10.1371/journal.pone.0172636"", ""10.1126/science.1215647"", ""10.1371/journal.pone.0172636"", ""Analytic Thinking Promotes Religious Disbelief"", ""Direct Replication of Gervais & Norenzayan (2012): No Evidence That Analytic Thinking Decreases Religious Belief"", ""IND-007""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article title and article state direct replication of Gervais & Norenzayan, with no evidence that analytic thinking decreases belief."", ""where_seen"": ""user-returned research evidence register E05""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_76cc5e41ca68fd7d	fred_other_additions	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	8	IND-008	Power improves motor performance	social psychology / motor performance	strict_figure1a	high	Bullseye! How Power Improves Motor Performance		Power May Have Little to No Effect on Motor Performance: A Direct Replication of Burgmer & Englich (2013)	10.1371/journal.pone.0140806	direct_d	low	"[""https://doi.org/10.1371/journal.pone.0140806"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0140806"", ""https://osf.io/d28kv/""]"	"[""power may have little to no effect on motor performance"", ""burgmer englich"", ""cusack"", ""10.1371/journal.pone.0140806"", ""10.1371/journal.pone.0140806"", ""Bullseye! How Power Improves Motor Performance"", ""Power May Have Little to No Effect on Motor Performance: A Direct Replication of Burgmer & Englich (2013)"", ""IND-008""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""PLOS article explicitly reports direct and conceptual replications of Burgmer & Englich."", ""where_seen"": ""user-returned research evidence register E06""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d / means"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_b045a3a75ab7af31	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	9	IND-009	Organic food exposure and moral judgments/prosocial behavior	social psychology / consumer behavior	strict_figure1a	high	Wholesome Foods and Wholesome Morals? Organic Foods Reduce Prosocial Behavior and Harshen Moral Judgments	10.1177/1948550612447114	Direct and Conceptual Replications of Eskine (2013): Organic Food Exposure Has Little to No Effect on Moral Judgments and Prosocial Behavior	10.1177/1948550616639649	direct_d	low	"[""https://doi.org/10.1177/1948550612447114"", ""https://doi.org/10.1177/1948550616639649""]"	"[""organic food exposure moral judgments"", ""eskine"", ""moery calin-jageman"", ""10.1177/1948550616639649"", ""10.1177/1948550612447114"", ""10.1177/1948550616639649"", ""Wholesome Foods and Wholesome Morals? Organic Foods Reduce Prosocial Behavior and Harshen Moral Judgments"", ""Direct and Conceptual Replications of Eskine (2013): Organic Food Exposure Has Little to No Effect on Moral Judgments and Prosocial Behavior"", ""IND-009""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article title and abstract state direct and conceptual replications of Eskine with little-to-no effect."", ""where_seen"": ""user-returned research evidence register E06""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d / mean differences"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	4	fig1_pair_5fd8dad166addf97|fig1_pair_804ddc85017ffb89	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	10	IND-010	Goal priming and remoteness of goals	social psychology / goal priming	strict_figure1a	high	The Automated Will: Nonconscious Activation and Pursuit of Behavioral Goals	10.1037/0022-3514.81.6.1014	Goal Priming and the Remoteness of Goals: Failure to Replicate Bargh et al. (2001)	10.1371/journal.pone.0072467	direct_d	medium	"[""https://doi.org/10.1037/0022-3514.81.6.1014"", ""https://doi.org/10.1371/journal.pone.0072467"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0072467""]"	"[""goal priming remoteness of goals"", ""bargh"", ""harris"", ""10.1371/journal.pone.0072467"", ""10.1037/0022-3514.81.6.1014"", ""10.1371/journal.pone.0072467"", ""The Automated Will: Nonconscious Activation and Pursuit of Behavioral Goals"", ""Goal Priming and the Remoteness of Goals: Failure to Replicate Bargh et al. (2001)"", ""IND-010""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article reports failure to replicate Bargh et al.'s goal-priming effect, with direct and delayed variants."", ""where_seen"": ""user-returned research evidence register E07""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d / means and SDs"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_d296a67b1df1c9c1	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	11	IND-011	Social-distance priming and food/social judgments	social psychology / embodied cognition	strict_figure1a	high	Keeping One's Distance: The Influence of Spatial Distance Cues on Affect and Evaluation		Priming of Social Distance? Failure to Replicate Effects on Social and Food Judgments	10.1371/journal.pone.0042510	direct_d	medium	"[""https://doi.org/10.1371/journal.pone.0042510"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0042510"", ""https://figshare.com/articles/dataset/Data_from_Priming_of_social_distance_failure_to_replicate_effects_on_social_and_food_judgments_/96057""]"	"[""priming of social distance"", ""pashler coburn harris"", ""williams bargh"", ""10.1371/journal.pone.0042510"", ""10.1371/journal.pone.0042510"", ""Keeping One's Distance: The Influence of Spatial Distance Cues on Affect and Evaluation"", ""Priming of Social Distance? Failure to Replicate Effects on Social and Food Judgments"", ""IND-011""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""PLOS article explicitly reports failure to replicate Williams & Bargh social-distance priming effects and provides data."", ""where_seen"": ""user-returned research evidence register E07""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""mean differences / SMD"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_a7e3c2ac1c5467f9	osc_2015	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	12	IND-012	Physical warmth and interpersonal warmth	social psychology / embodied cognition	strict_figure1a	high	Experiencing Physical Warmth Promotes Interpersonal Warmth	10.1126/science.1162548	No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth: Two Failures to Replicate	10.1027/1864-9335/a000361	r_to_d	medium	"[""https://doi.org/10.1126/science.1162548"", ""https://doi.org/10.1027/1864-9335/a000361""]"	"[""physical warmth promotes interpersonal warmth"", ""chabris"", ""williams bargh"", ""10.1027/1864-9335/a000361"", ""10.1126/science.1162548"", ""10.1027/1864-9335/a000361"", ""Experiencing Physical Warmth Promotes Interpersonal Warmth"", ""No Evidence That Experiencing Physical Warmth Promotes Interpersonal Warmth: Two Failures to Replicate"", ""IND-012""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article reports two failures to replicate Williams & Bargh's physical-warmth effect with original and replication r/N values."", ""where_seen"": ""user-returned research evidence register E08""}"	"{""conversion_route"": ""r_to_d"", ""effect_metric"": ""correlation r, convertible to d"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	4	fig1_pair_84ae5b6f75f33291|fig1_pair_91a0019783508f95	other_direct_replications	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	13	IND-013	Physical warmth/coldness and loneliness	social psychology / embodied cognition	strict_figure1a	high	The Substitutability of Physical and Social Warmth in Daily Life	10.1037/a0023527	Can Physical Warmth (or Coldness) Predict Trait Loneliness? A Replication of Bargh and Shalev (2012)	10.1037/arc0000007	direct_d_or_r_to_d	medium	"[""https://doi.org/10.1037/a0023527"", ""https://doi.org/10.1037/arc0000007"", ""https://doi.org/10.3886/ICPSR35220.v1""]"	"[""physical warmth coldness trait loneliness"", ""wortman"", ""bargh shalev"", ""10.1037/arc0000007"", ""10.1037/a0023527"", ""10.1037/arc0000007"", ""The Substitutability of Physical and Social Warmth in Daily Life"", ""Can Physical Warmth (or Coldness) Predict Trait Loneliness? A Replication of Bargh and Shalev (2012)"", ""IND-013""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article explicitly describes itself as a replication of Bargh & Shalev and reports a much larger sample."", ""where_seen"": ""user-returned research evidence register E08""}"	"{""conversion_route"": ""direct_d_or_r_to_d"", ""effect_metric"": ""Cohen's d / correlations/regression"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_ef80ab0f1baee360	fred_curatescience	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	14	IND-014	Macbeth effect / moral cleansing	social psychology / moral cognition	strict_figure1a	high	Washing Away Your Sins: Threatened Morality and Physical Cleansing	10.1126/science.1130726	Out, Damned Spot: Can the Macbeth Effect Be Replicated?	10.1080/01973533.2013.856792	direct_d	medium	"[""https://doi.org/10.1126/science.1130726"", ""https://doi.org/10.1080/01973533.2013.856792""]"	"[""macbeth effect"", ""washing away your sins"", ""earp"", ""10.1080/01973533.2013.856792"", ""10.1126/science.1130726"", ""10.1080/01973533.2013.856792"", ""Washing Away Your Sins: Threatened Morality and Physical Cleansing"", ""Out, Damned Spot: Can the Macbeth Effect Be Replicated?"", ""IND-014""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article states three direct attempts to replicate the Macbeth effect using the original materials and methods."", ""where_seen"": ""user-returned research evidence register E09""}"	"{""conversion_route"": ""direct_d"", ""effect_metric"": ""Cohen's d / mean differences"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	2	fig1_pair_5a967f27891c0f52	fred_curatescience	already_in_root_table	Local dedupe found DOI/title/source-family evidence in current Figure 1 pair maps; keep as duplicate/search-recall evidence unless outcome-level review shows a genuinely new contrast.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	15	IND-015	Red-romance hypothesis	social psychology / attraction	coverage_only	medium	Romantic Red: Red Enhances Men's Attraction to Women; plus related red-romance women-rating-men study		Is Red Really Romantic? Two Pre-Registered Replications of the Red-Romance Hypothesis	10.1027/1864-9335/a000296	likely_direct_d_after_pdf_extraction	low	"[""https://doi.org/10.1027/1864-9335/a000296""]"	"[""red romance"", ""lehmann calin-jageman"", ""10.1027/1864-9335/a000296"", ""10.1027/1864-9335/a000296"", ""Romantic Red: Red Enhances Men's Attraction to Women; plus related red-romance women-rating-men study"", ""Is Red Really Romantic? Two Pre-Registered Replications of the Red-Romance Hypothesis"", ""IND-015""]"	"{""replication_kind"": ""direct_replication"", ""verbatim_or_paraphrased_basis"": ""Article reports two preregistered replications of red-romance effects attributed to Elliot/Niesta and Elliot et al."", ""where_seen"": ""user-returned research evidence register E09""}"	"{""conversion_route"": ""likely_direct_d_after_pdf_extraction"", ""effect_metric"": ""likely Cohen's d / mean attraction ratings"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-05T22:54:12.031761+00:00
steps/searches/figure1/individualrepsearch-gpt-batch002.json	16	IND-016	Marshmallow test / delay of gratification	developmental psychology / education	native_only	high	Predicting Adolescent Cognitive and Self-Regulatory Competencies from Preschool Delay of Gratification	10.1037/0012-1649.26.6.978	Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes	10.1177/0956797618761661	native_correlation_regression	low	"[""https://doi.org/10.1037/0012-1649.26.6.978"", ""https://doi.org/10.1177/0956797618761661""]"	"[""revisiting the marshmallow test"", ""watts duncan quan"", ""10.1177/0956797618761661"", ""10.1037/0012-1649.26.6.978"", ""10.1177/0956797618761661"", ""Predicting Adolescent Cognitive and Self-Regulatory Competencies from Preschool Delay of Gratification"", ""Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes"", ""IND-016""]"	"{""replication_kind"": ""close_replication"", ""verbatim_or_paraphrased_basis"": ""Article states it replicates and extends Shoda, Mischel & Peake with a larger, more diverse sample and controls."", ""where_seen"": ""user-returned research evidence register E09""}"	"{""conversion_route"": ""native_correlation_regression"", ""effect_metric"": ""correlations/regression coefficients/native scale"", ""has_original_effect"": ""yes"", ""has_original_n"": ""yes"", ""has_replication_or_followup_effect"": ""yes"", ""has_replication_or_followup_n"": ""yes"", ""replication_n_larger_than_original_n"": ""yes""}"	0			route_to_native_only_extraction	No local pair match; queue for native-scale retention.	2026-05-05T22:54:12.031761+00:00
